By Day,Subregion,Cost,Impressions,Currency
4/27/24,Unknown,83.71,2021,USD
4/27/24,Colorado,13.78,553,USD
4/27/24,New Mexico,1.59,68,USD
4/27/24,Oregon,6.6,305,USD
4/27/24,Ohio,13.06,509,USD
4/27/24,New York,67.42,2793,USD
4/27/24,Michigan,21.19,503,USD
4/27/24,Louisiana,6,240,USD
4/27/24,Wisconsin,5.86,234,USD
4/27/24,Maine,1.21,78,USD
4/27/24,Arkansas,3.08,110,USD
4/27/24,Mississippi,3.26,86,USD
4/27/24,Wyoming,0.57,20,USD
4/27/24,Texas,66.6,2117,USD
4/27/24,Alaska,0.65,31,USD
4/27/24,Nebraska,1.37,67,USD
4/27/24,Nevada,9.88,292,USD
4/27/24,Minnesota,7.96,421,USD
4/27/24,Utah,9.16,270,USD
4/27/24,North Dakota,1.02,36,USD
4/27/24,Rhode Island,1.55,86,USD
4/27/24,South Dakota,0.74,43,USD
4/27/24,Kentucky,2.91,141,USD
4/27/24,California,120.32,4426,USD
4/27/24,Iowa,3.29,147,USD
4/27/24,Alabama,4.7,203,USD
4/27/24,Idaho,2.03,76,USD
4/27/24,Vermont,0.49,36,USD
4/27/24,Florida,61.79,2044,USD
4/27/24,Connecticut,9.47,341,USD
4/27/24,Hawaii,2.64,126,USD
4/27/24,Arizona,14.99,481,USD
4/27/24,Oklahoma,3.39,139,USD
4/27/24,Kansas,5.13,123,USD
4/26/24,Ohio,18.27,500,USD
4/26/24,Maryland,19.46,582,USD
4/26/24,Massachusetts,15.18,657,USD
4/26/24,Louisiana,5.57,210,USD
4/26/24,Utah,6.07,223,USD
4/26/24,Montana,0.78,21,USD
4/26/24,Kentucky,2.91,120,USD
4/26/24,Florida,63.57,1808,USD
4/26/24,Colorado,11.29,450,USD
4/26/24,Arizona,16.89,499,USD
4/26/24,North Dakota,0.89,39,USD
4/26/24,Illinois,32.1,1142,USD
4/26/24,District of Columbia,6.77,253,USD
4/26/24,Minnesota,8.14,379,USD
4/26/24,Oregon,8.03,341,USD
4/26/24,Maine,1.75,76,USD
4/26/24,Connecticut,10.34,270,USD
4/26/24,Pennsylvania,19.65,668,USD
4/26/24,Virginia,21.46,716,USD
4/26/24,South Carolina,10.3,294,USD
4/26/24,Wyoming,0.27,16,USD
4/26/24,Nebraska,2.38,81,USD
4/26/24,New Jersey,33.13,1025,USD
4/26/24,North Carolina,19.07,658,USD
4/26/24,Wisconsin,6.08,215,USD
4/26/24,South Dakota,0.64,20,USD
4/26/24,Georgia,29.74,897,USD
4/26/24,Unknown,81.34,1746,USD
4/26/24,Alabama,5.3,165,USD
4/26/24,New York,63.34,2585,USD
4/26/24,Iowa,2.52,109,USD
4/26/24,Texas,56.27,2008,USD
4/26/24,Oklahoma,4.12,127,USD
4/26/24,Missouri,4.98,258,USD
4/26/24,Arkansas,2.36,88,USD
4/26/24,Washington,20.87,821,USD
4/26/24,Indiana,8.83,213,USD
4/26/24,Delaware,1.76,56,USD
4/26/24,California,124.15,4402,USD
4/26/24,Idaho,1.1,54,USD
4/26/24,Kansas,2.55,111,USD
4/26/24,New Hampshire,1.76,71,USD
4/26/24,Nevada,8.2,258,USD
4/26/24,Michigan,12.57,404,USD
4/26/24,New Mexico,2.31,73,USD
4/26/24,Rhode Island,1.45,88,USD
4/26/24,Tennessee,11.68,324,USD
4/26/24,Mississippi,2.56,65,USD
4/26/24,West Virginia,3.43,41,USD
4/26/24,Alaska,0.93,32,USD
4/26/24,Vermont,0.55,25,USD
4/26/24,Hawaii,4.34,127,USD
4/25/24,Virginia,24.66,1025,USD
4/25/24,New Mexico,1.96,105,USD
4/25/24,Indiana,9.42,355,USD
4/25/24,Georgia,24.67,1065,USD
4/25/24,New Hampshire,1.34,105,USD
4/25/24,Unknown,62.85,2335,USD
4/25/24,Massachusetts,16.58,917,USD
4/25/24,California,115.84,5353,USD
4/25/24,Kentucky,4.12,191,USD
4/25/24,Montana,0.64,42,USD
4/25/24,Louisiana,5.35,237,USD
4/25/24,Michigan,17.97,667,USD
4/25/24,Arkansas,3.04,135,USD
4/25/24,Alaska,0.74,46,USD
4/25/24,West Virginia,1.49,55,USD
4/25/24,Idaho,1.55,92,USD
4/25/24,Maryland,17.98,792,USD
4/25/24,Florida,66.22,2509,USD
4/25/24,New Jersey,31.65,1328,USD
4/25/24,Alabama,5.84,210,USD
4/25/24,Connecticut,8.2,400,USD
4/25/24,Rhode Island,1.94,115,USD
4/25/24,New York,70.25,3395,USD
4/25/24,North Dakota,0.48,46,USD
4/25/24,South Carolina,11.33,400,USD
4/25/24,Pennsylvania,18.14,977,USD
4/25/24,Minnesota,11.88,492,USD
4/25/24,Oklahoma,4.31,190,USD
4/25/24,Vermont,0.88,39,USD
4/25/24,Hawaii,2.25,135,USD
4/25/24,Washington,24.34,1154,USD
4/25/24,Texas,66.03,2814,USD
4/25/24,Iowa,2.2,138,USD
4/25/24,Nebraska,3.78,136,USD
4/25/24,Delaware,1.58,92,USD
4/25/24,Nevada,7.64,333,USD
4/25/24,Tennessee,11.15,433,USD
4/25/24,District of Columbia,4.98,357,USD
4/25/24,Mississippi,3.43,90,USD
4/25/24,North Carolina,23.47,1009,USD
4/25/24,Wyoming,0.87,29,USD
4/25/24,Illinois,28.49,1494,USD
4/25/24,Maine,2.5,99,USD
4/25/24,Missouri,8.61,374,USD
4/25/24,Oregon,6.28,411,USD
4/25/24,Utah,9.09,367,USD
4/25/24,Wisconsin,6.14,331,USD
4/25/24,Arizona,12.08,540,USD
4/25/24,Ohio,13.79,699,USD
4/25/24,South Dakota,1.26,43,USD
4/25/24,Kansas,2.21,155,USD
4/25/24,Colorado,15.69,669,USD
4/24/24,Wyoming,0.43,40,USD
4/24/24,Pennsylvania,20.89,1053,USD
4/24/24,Illinois,28.39,1490,USD
4/24/24,Texas,59.95,2639,USD
4/24/24,Missouri,7.48,402,USD
4/24/24,Oklahoma,3.22,180,USD
4/24/24,California,111.14,4970,USD
4/24/24,Wisconsin,6.17,379,USD
4/24/24,Connecticut,7.75,361,USD
4/24/24,Utah,8.62,383,USD
4/24/24,West Virginia,1.44,64,USD
4/24/24,Michigan,16.41,837,USD
4/24/24,Hawaii,1.86,106,USD
4/24/24,Kansas,3.05,185,USD
4/24/24,Massachusetts,19.13,940,USD
4/24/24,New Jersey,27.83,1334,USD
4/24/24,Alaska,0.97,43,USD
4/24/24,Virginia,19.89,920,USD
4/24/24,Florida,59.73,2343,USD
4/24/24,South Carolina,10.5,426,USD
4/24/24,Montana,0.52,51,USD
4/24/24,Arkansas,2.64,131,USD
4/24/24,Delaware,2.88,122,USD
4/24/24,Alabama,5.04,246,USD
4/24/24,Nevada,6.82,310,USD
4/24/24,Rhode Island,1.43,107,USD
4/24/24,Colorado,15.98,890,USD
4/24/24,Nebraska,2.07,167,USD
4/24/24,Oregon,7.13,448,USD
4/24/24,New York,59.06,2949,USD
4/24/24,North Dakota,0.74,51,USD
4/24/24,Ohio,18.28,762,USD
4/24/24,Tennessee,10.77,455,USD
4/24/24,Vermont,1.02,32,USD
4/24/24,Kentucky,3.1,165,USD
4/24/24,Washington,23.11,1139,USD
4/24/24,Maine,1.87,89,USD
4/24/24,Indiana,10.62,391,USD
4/24/24,Georgia,30.23,1090,USD
4/24/24,Unknown,81.96,2861,USD
4/24/24,South Dakota,1.28,52,USD
4/24/24,District of Columbia,6.42,273,USD
4/24/24,North Carolina,24.46,1071,USD
4/24/24,Arizona,17.43,663,USD
4/24/24,Iowa,2.89,188,USD
4/24/24,New Hampshire,2.65,139,USD
4/24/24,Idaho,2.47,144,USD
4/24/24,Minnesota,11.83,601,USD
4/24/24,Maryland,19.45,763,USD
4/24/24,New Mexico,2.88,144,USD
4/24/24,Louisiana,5.71,257,USD
4/24/24,Mississippi,2.41,78,USD
4/23/24,District of Columbia,5.74,180,USD
4/23/24,Connecticut,9.64,333,USD
4/23/24,California,91.73,3627,USD
4/23/24,Montana,0.93,45,USD
4/23/24,Maryland,18.48,687,USD
4/23/24,New Jersey,24.37,920,USD
4/23/24,Tennessee,9.84,573,USD
4/23/24,South Carolina,10.92,541,USD
4/23/24,New York,51.03,1744,USD
4/23/24,North Dakota,0.86,47,USD
4/23/24,Massachusetts,11.71,584,USD
4/23/24,Maine,0.83,48,USD
4/23/24,West Virginia,2.02,118,USD
4/23/24,Illinois,27.61,997,USD
4/23/24,Florida,49.4,2209,USD
4/23/24,Oregon,6.97,336,USD
4/23/24,Washington,16.96,683,USD
4/23/24,Georgia,29.01,1310,USD
4/23/24,Virginia,16.18,703,USD
4/23/24,Texas,61.65,2742,USD
4/23/24,Unknown,128.64,4939,USD
4/23/24,Kentucky,5.9,295,USD
4/23/24,Arizona,19.65,599,USD
4/23/24,New Mexico,3.13,130,USD
4/23/24,Vermont,0.44,24,USD
4/23/24,Nevada,8.03,297,USD
4/23/24,Alabama,9.97,502,USD
4/23/24,Utah,5.82,211,USD
4/23/24,Pennsylvania,23.89,945,USD
4/23/24,Wisconsin,6.22,336,USD
4/23/24,Minnesota,5.83,367,USD
4/23/24,Ohio,22.65,979,USD
4/23/24,Indiana,9.25,454,USD
4/23/24,North Carolina,24.72,1134,USD
4/23/24,Arkansas,4.06,234,USD
4/23/24,Oklahoma,5.65,277,USD
4/23/24,Mississippi,4.78,230,USD
4/23/24,Missouri,8.42,487,USD
4/23/24,Idaho,1.9,93,USD
4/23/24,Michigan,16.32,698,USD
4/23/24,Louisiana,8.94,503,USD
4/23/24,Colorado,10.06,415,USD
4/23/24,Wyoming,0.56,30,USD
4/23/24,South Dakota,0.89,42,USD
4/23/24,Nebraska,1.28,86,USD
4/23/24,Kansas,2.66,147,USD
4/23/24,Alaska,0.58,30,USD
4/23/24,Iowa,3.88,142,USD
4/23/24,Rhode Island,1.99,87,USD
4/23/24,New Hampshire,1.92,100,USD
4/23/24,Delaware,2.94,100,USD
4/23/24,Hawaii,3.15,138,USD
4/22/24,Massachusetts,7.4,301,USD
4/22/24,New Hampshire,0.82,33,USD
4/22/24,Minnesota,3.71,186,USD
4/22/24,Colorado,6.62,253,USD
4/22/24,New Mexico,1.91,51,USD
4/22/24,Washington,9.36,328,USD
4/22/24,Hawaii,1.07,41,USD
4/22/24,Alaska,0.61,14,USD
4/22/24,Oregon,3.36,125,USD
4/22/24,Tennessee,6.37,195,USD
4/22/24,New Jersey,16.46,544,USD
4/22/24,Connecticut,3.76,161,USD
4/22/24,Louisiana,4.57,119,USD
4/22/24,Georgia,16.01,512,USD
4/22/24,Unknown,28.23,976,USD
4/22/24,Texas,35.09,1115,USD
4/22/24,Nebraska,0.74,42,USD
4/22/24,Maryland,10.92,329,USD
4/22/24,Florida,36.34,1120,USD
4/22/24,Indiana,4.96,155,USD
4/22/24,Illinois,12.92,490,USD
4/22/24,South Dakota,0.43,18,USD
4/22/24,California,55.66,1779,USD
4/22/24,South Carolina,6.2,185,USD
4/22/24,Rhode Island,2.33,51,USD
4/22/24,Iowa,1.12,49,USD
4/22/24,Idaho,0.44,31,USD
4/22/24,West Virginia,0.48,23,USD
4/22/24,Pennsylvania,9.76,398,USD
4/22/24,Kansas,2.11,67,USD
4/22/24,Maine,0.59,29,USD
4/22/24,Alabama,2.47,104,USD
4/22/24,Oklahoma,1.18,62,USD
4/22/24,North Carolina,14.45,442,USD
4/22/24,Delaware,1.46,46,USD
4/22/24,Ohio,10.19,267,USD
4/22/24,New York,28.09,990,USD
4/22/24,Kentucky,2.38,84,USD
4/22/24,Missouri,4.02,145,USD
4/22/24,Virginia,12.05,355,USD
4/22/24,Michigan,8.89,262,USD
4/22/24,Wisconsin,3.9,123,USD
4/22/24,Nevada,5.25,107,USD
4/22/24,Arkansas,1.95,54,USD
4/22/24,Mississippi,4.69,62,USD
4/22/24,North Dakota,0.2,13,USD
4/22/24,Wyoming,0.55,13,USD
4/22/24,Arizona,7.53,227,USD
4/22/24,Utah,2.78,97,USD
4/22/24,Montana,0.39,15,USD
4/22/24,Vermont,0.67,11,USD
4/22/24,District of Columbia,2.15,101,USD
4/18/24,Colorado,0,0,USD
4/18/24,North Carolina,0,0,USD
4/18/24,Florida,0,0,USD
4/14/24,Unknown,0,0,USD
4/14/24,South Carolina,0,0,USD
4/12/24,California,0,0,USD
4/12/24,Washington,0,0,USD
4/12/24,Arizona,0,0,USD
4/12/24,Maryland,0,0,USD
4/12/24,New York,0,0,USD
4/12/24,South Carolina,0,0,USD
4/11/24,Nevada,0,0,USD
4/11/24,New Jersey,0,0,USD
4/11/24,Louisiana,0,0,USD
4/11/24,Wisconsin,0,0,USD
4/11/24,Arizona,0,0,USD
4/11/24,Minnesota,0,0,USD
4/11/24,Delaware,0,0,USD
4/11/24,California,0,0,USD
4/11/24,Kansas,0,0,USD
4/11/24,Georgia,0,0,USD
4/11/24,Florida,0,0,USD
4/11/24,Oregon,0,0,USD
4/10/24,Texas,0,0,USD
4/10/24,Alabama,0,0,USD
4/10/24,Unknown,0,0,USD
4/10/24,New York,0,0,USD
4/10/24,Washington,0,0,USD
4/10/24,Florida,0,0,USD
4/10/24,California,0,0,USD
4/10/24,Colorado,0,0,USD
4/10/24,New Jersey,0,0,USD
4/10/24,Hawaii,0,0,USD
4/10/24,Illinois,0,0,USD
4/9/24,California,0,0,USD
4/9/24,Illinois,0,0,USD
4/9/24,Kansas,0,0,USD
4/9/24,Texas,0,0,USD
4/9/24,Massachusetts,0,0,USD
4/9/24,New York,0,0,USD
4/9/24,Georgia,0,0,USD
4/9/24,Unknown,0,0,USD
4/9/24,Colorado,0,0,USD
4/9/24,Utah,0,0,USD
4/9/24,Florida,0,0,USD
4/9/24,New Hampshire,0,0,USD
4/9/24,New Jersey,0,0,USD
4/8/24,Pennsylvania,3.87,145,USD
4/8/24,Rhode Island,0.25,17,USD
4/8/24,Connecticut,1.81,79,USD
4/8/24,Nebraska,0.1,7,USD
4/8/24,Wisconsin,0.96,31,USD
4/8/24,Maine,0.09,5,USD
4/8/24,Wyoming,0,2,USD
4/8/24,Ohio,2.18,96,USD
4/8/24,South Carolina,0.7,27,USD
4/8/24,Kansas,0.33,16,USD
4/8/24,Massachusetts,3.82,181,USD
4/8/24,Alaska,0.33,10,USD
4/8/24,South Dakota,0.06,2,USD
4/8/24,Indiana,1.58,35,USD
4/8/24,Louisiana,0.91,38,USD
4/8/24,Arizona,2.38,65,USD
4/8/24,North Carolina,4.02,107,USD
4/8/24,Maryland,7.49,213,USD
4/8/24,Missouri,0.83,25,USD
4/8/24,Hawaii,2.22,71,USD
4/8/24,Illinois,7.36,290,USD
4/8/24,Florida,6.64,237,USD
4/8/24,Mississippi,0.06,4,USD
4/8/24,Alabama,0.31,21,USD
4/8/24,Texas,14.8,523,USD
4/8/24,California,40.27,1355,USD
4/8/24,Iowa,1.08,14,USD
4/8/24,Virginia,5.34,207,USD
4/8/24,Delaware,0.52,15,USD
4/8/24,Georgia,6.43,191,USD
4/8/24,New Jersey,13.43,396,USD
4/8/24,Oregon,2.08,95,USD
4/8/24,Oklahoma,0.27,16,USD
4/8/24,Colorado,2.31,121,USD
4/8/24,Kentucky,0.17,12,USD
4/8/24,Unknown,0.01,1,USD
4/8/24,Washington,7.05,238,USD
4/8/24,Nevada,0.43,14,USD
4/8/24,Utah,1.81,63,USD
4/8/24,Vermont,0.07,7,USD
4/8/24,New York,15.23,650,USD
4/8/24,Minnesota,1.98,82,USD
4/8/24,North Dakota,0.04,4,USD
4/8/24,Arkansas,0.07,7,USD
4/8/24,Idaho,0.22,9,USD
4/8/24,District of Columbia,0.08,3,USD
4/8/24,Tennessee,1.68,31,USD
4/8/24,New Hampshire,0.63,34,USD
4/8/24,Michigan,4.09,108,USD
4/8/24,West Virginia,0.01,1,USD
4/7/24,Michigan,8.64,357,USD
4/7/24,Texas,56.86,2055,USD
4/7/24,New Hampshire,1.97,90,USD
4/7/24,Idaho,0.77,30,USD
4/7/24,Arizona,5.95,219,USD
4/7/24,Vermont,0.63,32,USD
4/7/24,Oregon,4.51,254,USD
4/7/24,South Carolina,2.5,116,USD
4/7/24,Maryland,26.85,818,USD
4/7/24,Connecticut,11.87,371,USD
4/7/24,Wyoming,0.27,17,USD
4/7/24,Massachusetts,18.74,822,USD
4/7/24,Tennessee,3.13,134,USD
4/7/24,Kentucky,2.46,40,USD
4/7/24,Alaska,0.9,35,USD
4/7/24,Kansas,2.28,85,USD
4/7/24,Nevada,1.39,53,USD
4/7/24,Georgia,21.4,668,USD
4/7/24,Missouri,2.15,106,USD
4/7/24,Delaware,1.63,74,USD
4/7/24,Oklahoma,1.92,78,USD
4/7/24,Iowa,1.16,52,USD
4/7/24,Minnesota,8.98,335,USD
4/7/24,New York,65.48,2518,USD
4/7/24,Illinois,31.04,1199,USD
4/7/24,Florida,30.19,992,USD
4/7/24,Wisconsin,3.68,160,USD
4/7/24,Hawaii,5.85,165,USD
4/7/24,California,107.94,3883,USD
4/7/24,Rhode Island,1.84,88,USD
4/7/24,North Carolina,11.74,351,USD
4/7/24,District of Columbia,1.4,25,USD
4/7/24,Washington,18.63,690,USD
4/7/24,Louisiana,2.99,126,USD
4/7/24,Pennsylvania,16.58,596,USD
4/7/24,West Virginia,0.32,6,USD
4/7/24,South Dakota,0.22,7,USD
4/7/24,Virginia,24.92,911,USD
4/7/24,Alabama,1.92,67,USD
4/7/24,Indiana,4.27,168,USD
4/7/24,Maine,0.48,28,USD
4/7/24,Colorado,10.02,479,USD
4/7/24,North Dakota,0.06,6,USD
4/7/24,New Jersey,44.63,1478,USD
4/7/24,Mississippi,0.6,23,USD
4/7/24,Ohio,7.8,319,USD
4/7/24,Nebraska,0.78,35,USD
4/7/24,Utah,6.74,211,USD
4/7/24,Arkansas,0.9,35,USD
4/7/24,New Mexico,0.08,3,USD
4/7/24,Unknown,0,1,USD
4/7/24,Montana,0.03,4,USD
4/6/24,Wyoming,1.21,18,USD
4/6/24,California,109.34,3817,USD
4/6/24,Kansas,2.87,89,USD
4/6/24,Missouri,2.33,97,USD
4/6/24,Colorado,11.82,556,USD
4/6/24,Pennsylvania,23.29,652,USD
4/6/24,North Dakota,0.14,11,USD
4/6/24,Texas,56.11,2175,USD
4/6/24,Ohio,6.56,308,USD
4/6/24,Indiana,2.94,136,USD
4/6/24,Alabama,1.46,76,USD
4/6/24,Utah,5.17,183,USD
4/6/24,Montana,0.08,4,USD
4/6/24,Connecticut,11.83,382,USD
4/6/24,Oregon,3.82,219,USD
4/6/24,Illinois,30.45,1074,USD
4/6/24,Wisconsin,3.15,171,USD
4/6/24,Alaska,1.32,39,USD
4/6/24,Virginia,24.06,878,USD
4/6/24,Vermont,0.15,18,USD
4/6/24,Rhode Island,1.62,86,USD
4/6/24,Michigan,11.18,373,USD
4/6/24,Idaho,0.41,29,USD
4/6/24,Minnesota,7.5,298,USD
4/6/24,Kentucky,1.4,58,USD
4/6/24,Mississippi,0.46,25,USD
4/6/24,Massachusetts,20.44,756,USD
4/6/24,Oklahoma,3.16,91,USD
4/6/24,Iowa,1.28,62,USD
4/6/24,New Hampshire,3,117,USD
4/6/24,Tennessee,3.52,136,USD
4/6/24,Hawaii,5.02,157,USD
4/6/24,Nevada,1.12,56,USD
4/6/24,North Carolina,12.48,378,USD
4/6/24,Arkansas,0.84,28,USD
4/6/24,New Jersey,42.63,1500,USD
4/6/24,Maine,0.58,36,USD
4/6/24,Maryland,21.78,865,USD
4/6/24,Louisiana,3.89,161,USD
4/6/24,Delaware,1.23,71,USD
4/6/24,New York,68.16,2427,USD
4/6/24,Nebraska,0.92,57,USD
4/6/24,Arizona,5.42,208,USD
4/6/24,Georgia,18.61,707,USD
4/6/24,South Carolina,3.91,150,USD
4/6/24,Washington,18.9,751,USD
4/6/24,District of Columbia,0.86,18,USD
4/6/24,Florida,31.02,978,USD
4/6/24,South Dakota,0.21,9,USD
4/6/24,Unknown,0.1,2,USD
4/6/24,West Virginia,0.24,9,USD
4/6/24,New Mexico,0.01,1,USD
4/5/24,North Dakota,0.3,7,USD
4/5/24,Iowa,0.64,34,USD
4/5/24,Maryland,26.76,772,USD
4/5/24,Minnesota,8.4,289,USD
4/5/24,California,133.13,3924,USD
4/5/24,North Carolina,9.25,323,USD
4/5/24,Louisiana,5.89,99,USD
4/5/24,Indiana,2.91,107,USD
4/5/24,Vermont,0.71,20,USD
4/5/24,Connecticut,12.26,338,USD
4/5/24,Mississippi,0.22,11,USD
4/5/24,Washington,19.2,677,USD
4/5/24,Nebraska,0.72,33,USD
4/5/24,New Hampshire,3.02,96,USD
4/5/24,District of Columbia,0.64,19,USD
4/5/24,Texas,59.31,1654,USD
4/5/24,Arkansas,1.03,28,USD
4/5/24,Tennessee,3.74,115,USD
4/5/24,Georgia,17.53,497,USD
4/5/24,Colorado,9.86,367,USD
4/5/24,Massachusetts,20.6,719,USD
4/5/24,Virginia,26.79,900,USD
4/5/24,Wisconsin,4.8,136,USD
4/5/24,Alaska,1.76,35,USD
4/5/24,Missouri,3.06,106,USD
4/5/24,Delaware,1.45,34,USD
4/5/24,Maine,1.08,30,USD
4/5/24,South Carolina,2.71,103,USD
4/5/24,New Jersey,51.05,1396,USD
4/5/24,Pennsylvania,16.43,581,USD
4/5/24,Utah,5.94,157,USD
4/5/24,Oregon,7.94,228,USD
4/5/24,Illinois,34.58,1037,USD
4/5/24,Nevada,1.17,39,USD
4/5/24,Ohio,8.68,249,USD
4/5/24,Kansas,1.57,59,USD
4/5/24,Michigan,9.8,299,USD
4/5/24,New York,84.41,2747,USD
4/5/24,Alabama,1.47,57,USD
4/5/24,Oklahoma,1.66,47,USD
4/5/24,South Dakota,0.81,8,USD
4/5/24,Idaho,1.09,36,USD
4/5/24,Arizona,7.23,174,USD
4/5/24,Florida,28.32,794,USD
4/5/24,Hawaii,7.01,151,USD
4/5/24,West Virginia,0.15,3,USD
4/5/24,Unknown,0.05,4,USD
4/5/24,New Mexico,0.08,4,USD
4/5/24,Wyoming,0.12,7,USD
4/5/24,Rhode Island,1.24,51,USD
4/5/24,Kentucky,0.89,35,USD
4/4/24,Rhode Island,0.59,44,USD
4/4/24,Georgia,8.17,373,USD
4/4/24,Unknown,0.05,3,USD
4/4/24,Nevada,0.86,30,USD
4/4/24,Oregon,2.55,133,USD
4/4/24,Colorado,9.13,304,USD
4/4/24,Illinois,18.85,782,USD
4/4/24,Kentucky,0.64,29,USD
4/4/24,Louisiana,2.53,73,USD
4/4/24,New York,48.73,2115,USD
4/4/24,New Jersey,29.3,1029,USD
4/4/24,Ohio,4.14,188,USD
4/4/24,North Carolina,5.89,212,USD
4/4/24,Maine,0.55,21,USD
4/4/24,District of Columbia,1.15,24,USD
4/4/24,Connecticut,7.51,291,USD
4/4/24,Texas,35.92,1331,USD
4/4/24,California,63.75,2651,USD
4/4/24,Indiana,2.81,87,USD
4/4/24,Oklahoma,1.38,44,USD
4/4/24,Montana,0.11,2,USD
4/4/24,Alabama,0.46,28,USD
4/4/24,Virginia,16.72,590,USD
4/4/24,Florida,16.17,568,USD
4/4/24,Utah,2.4,126,USD
4/4/24,Vermont,0.17,20,USD
4/4/24,Michigan,5.19,215,USD
4/4/24,New Mexico,0.02,2,USD
4/4/24,Washington,12.42,555,USD
4/4/24,Wyoming,0.21,9,USD
4/4/24,Nebraska,0.53,23,USD
4/4/24,Pennsylvania,13.36,439,USD
4/4/24,Mississippi,0.23,16,USD
4/4/24,Minnesota,3.94,192,USD
4/4/24,Delaware,0.96,31,USD
4/4/24,Alaska,0.67,13,USD
4/4/24,West Virginia,0.13,9,USD
4/4/24,North Dakota,0.2,13,USD
4/4/24,Hawaii,3.12,84,USD
4/4/24,Arizona,3.38,142,USD
4/4/24,Missouri,1.54,83,USD
4/4/24,New Hampshire,1.61,81,USD
4/4/24,Massachusetts,12.46,615,USD
4/4/24,Wisconsin,2.84,103,USD
4/4/24,South Carolina,2.13,94,USD
4/4/24,South Dakota,0.02,5,USD
4/4/24,Tennessee,2.58,90,USD
4/4/24,Iowa,0.28,31,USD
4/4/24,Arkansas,0.97,25,USD
4/4/24,Maryland,13.25,542,USD
4/4/24,Kansas,1.01,47,USD
4/4/24,Idaho,0.53,23,USD
4/3/24,Unknown,0,0,USD
4/3/24,Minnesota,0,0,USD
4/3/24,California,0,0,USD
4/3/24,Pennsylvania,0,0,USD
4/3/24,North Carolina,0,0,USD
4/3/24,New Jersey,0,0,USD
4/3/24,Massachusetts,0,0,USD
4/3/24,Illinois,0,0,USD
4/3/24,Texas,0,0,USD
4/3/24,Louisiana,0,0,USD
4/3/24,Georgia,0,0,USD
4/3/24,Florida,0,0,USD
4/3/24,Maine,0,0,USD
4/3/24,New York,0,0,USD
4/3/24,Maryland,0,0,USD
4/3/24,Colorado,0,0,USD
4/2/24,Hawaii,5.96,102,USD
4/2/24,New York,48,1316,USD
4/2/24,New Jersey,28.56,748,USD
4/2/24,Virginia,13.77,447,USD
4/2/24,Texas,32.91,907,USD
4/2/24,Wisconsin,5.01,73,USD
4/2/24,Alaska,0.83,21,USD
4/2/24,Minnesota,3.4,161,USD
4/2/24,Oregon,4.57,122,USD
4/2/24,Illinois,16.5,560,USD
4/2/24,Nevada,1.15,26,USD
4/2/24,Georgia,12.96,298,USD
4/2/24,Unknown,0.8,11,USD
4/2/24,North Carolina,6.47,175,USD
4/2/24,Missouri,1.37,55,USD
4/2/24,New Hampshire,1.86,46,USD
4/2/24,Tennessee,2.55,71,USD
4/2/24,Kansas,0.92,36,USD
4/2/24,West Virginia,0.1,3,USD
4/2/24,California,82.43,2333,USD
4/2/24,Pennsylvania,11.57,317,USD
4/2/24,Louisiana,2.97,57,USD
4/2/24,Ohio,4.95,158,USD
4/2/24,Iowa,0.3,22,USD
4/2/24,Indiana,2.04,78,USD
4/2/24,Rhode Island,1.07,35,USD
4/2/24,South Carolina,2.83,68,USD
4/2/24,Oklahoma,2.79,44,USD
4/2/24,Arizona,4.29,134,USD
4/2/24,Connecticut,7.94,202,USD
4/2/24,District of Columbia,0.06,8,USD
4/2/24,Kentucky,1.12,39,USD
4/2/24,Massachusetts,10.17,353,USD
4/2/24,Maryland,15.26,437,USD
4/2/24,Florida,17.91,443,USD
4/2/24,Washington,10.62,412,USD
4/2/24,Michigan,5.69,185,USD
4/2/24,Arkansas,0.87,11,USD
4/2/24,Utah,3.63,111,USD
4/2/24,Colorado,6.18,221,USD
4/2/24,Idaho,0.38,13,USD
4/2/24,Delaware,0.77,28,USD
4/2/24,Wyoming,0.51,5,USD
4/2/24,Alabama,0.98,26,USD
4/2/24,Vermont,0.05,7,USD
4/2/24,Nebraska,0.24,10,USD
4/2/24,South Dakota,1.18,3,USD
4/2/24,Maine,0.5,18,USD
4/2/24,Mississippi,0.4,14,USD
4/2/24,North Dakota,0.12,10,USD
4/1/24,Indiana,6.07,155,USD
4/1/24,California,85.32,2480,USD
4/1/24,Connecticut,8.51,267,USD
4/1/24,Utah,6.07,160,USD
4/1/24,Alabama,4.87,103,USD
4/1/24,North Carolina,15.26,302,USD
4/1/24,New York,58,1688,USD
4/1/24,Montana,0.22,9,USD
4/1/24,New Jersey,36.5,1031,USD
4/1/24,Maryland,21.67,524,USD
4/1/24,Oregon,4.75,147,USD
4/1/24,Virginia,19.29,592,USD
4/1/24,North Dakota,0.44,17,USD
4/1/24,Arkansas,4.12,41,USD
4/1/24,West Virginia,0.56,20,USD
4/1/24,South Carolina,7.15,144,USD
4/1/24,Alaska,1.3,28,USD
4/1/24,Missouri,5.56,142,USD
4/1/24,Texas,54.17,1491,USD
4/1/24,Tennessee,6.05,190,USD
4/1/24,Wyoming,0.62,7,USD
4/1/24,Wisconsin,4.69,118,USD
4/1/24,Minnesota,10.21,307,USD
4/1/24,Georgia,20.33,474,USD
4/1/24,Kentucky,2.74,66,USD
4/1/24,Ohio,12.98,341,USD
