sign_date,postal_code,city,households_signed_utc
12/6/2024,11249,Brooklyn,1
12/6/2024,20194,Reston,1
12/6/2024,21401,Annapolis,1
12/6/2024,33134,Coral Gables,1
12/6/2024,37211,Nashville,1
12/6/2024,75657,Jefferson,1
12/6/2024,85024,Phoenix,1
12/5/2024,06811,Danbury,1
12/5/2024,11238,Brooklyn,1
12/5/2024,22401,Fredericksburg,1
12/5/2024,74011,Broken Arrow,1
12/5/2024,77068,Houston,1
12/5/2024,77469,Richmond,1
12/5/2024,78209,San Antonio,1
12/5/2024,79902,El Paso,1
12/5/2024,90064,Los Angeles,1
12/5/2024,93619,Clovis,1
12/5/2024,94602,Oakland,1
12/5/2024,95112,San Jose,1
12/5/2024,97203,Portland,1
12/4/2024,,,1
12/4/2024,10950,Monroe,1
12/4/2024,29164,Wagener,1
12/4/2024,30319,Atlanta,1
12/4/2024,45701,Athens,1
12/4/2024,48092,Warren,1
12/4/2024,48386,White Lake,1
12/4/2024,77047,Houston,1
12/4/2024,89129,Las Vegas,1
12/4/2024,90019,Los Angeles,1
12/4/2024,91501,Burbank,1
12/4/2024,93720,Fresno,1
12/4/2024,97202,Portland,1
12/3/2024,01033,Granby,1
12/3/2024,07070,Rutherford,1
12/3/2024,10549,Mount Kisco,1
12/3/2024,10591,Sleepy Hollow,1
12/3/2024,14472,Honeoye Falls,1
12/3/2024,15212,Pittsburgh,1
12/3/2024,21076,Hanover,1
12/3/2024,23120,Moseley,1
12/3/2024,30132,Dallas,1
12/3/2024,30214,Fayetteville,1
12/3/2024,32583,Milton,1
12/3/2024,53718,Madison,1
12/3/2024,54311,Green Bay,1
12/3/2024,60640,Chicago,1
12/3/2024,75039,Irving,1
12/3/2024,94590,Vallejo,1
12/2/2024,03251,Lincoln,1
12/2/2024,17111,Harrisburg,1
12/2/2024,20603,Waldorf,1
12/2/2024,27526,Fuquay-Varina,1
12/2/2024,55812,Duluth,1
12/2/2024,61081,Sterling,1
12/2/2024,77386,Spring,1
12/2/2024,78613,Cedar Park,1
12/2/2024,94066,San Bruno,1
12/2/2024,94117,San Francisco,1
12/2/2024,94518,Concord,1
11/30/2024,22206,Arlington,1
11/30/2024,89107,Las Vegas,1
11/29/2024,94608,Oakland,1
11/28/2024,90039,Los Angeles,1
11/28/2024,94103,San Francisco,1
11/28/2024,94131,San Francisco,1
11/27/2024,07030,Hoboken,1
11/27/2024,11710,North Bellmore,1
11/27/2024,27265,High Point,1
11/27/2024,27612,Raleigh,1
11/27/2024,33556,Odessa,1
11/27/2024,33596,Valrico,1
11/27/2024,34211,Bradenton,1
11/27/2024,43065,Powell,1
11/27/2024,85022,Phoenix,1
11/27/2024,85249,Chandler,1
11/27/2024,98040,Mercer Island,1
11/26/2024,07920,Basking Ridge,1
11/26/2024,10039,New York,1
11/26/2024,10509,Brewster,1
11/26/2024,28105,Matthews,1
11/26/2024,28806,Asheville,1
11/26/2024,33146,Miami,1
11/26/2024,38107,Memphis,1
11/26/2024,55709,Bovey,1
11/26/2024,60035,Highland Park,1
11/26/2024,80016,Aurora,1
11/26/2024,83651,Nampa,1
11/26/2024,90401,Santa Monica,1
11/26/2024,94118,San Francisco,1
11/26/2024,95618,Davis,1
11/26/2024,98037,Lynnwood,1
11/26/2024,98144,Seattle,1
11/25/2024,02128,East Boston,1
11/25/2024,03036,Chester,1
11/25/2024,20002,Washington,1
11/25/2024,20774,Upper Marlboro,1
11/25/2024,21108,Millersville,1
11/25/2024,22202,Arlington,1
11/25/2024,26508,Morgantown,1
11/25/2024,32038,Fort White,1
11/25/2024,33165,Miami,1
11/25/2024,34113,Naples,1
11/25/2024,40468,Perryville,1
11/25/2024,55116,Saint Paul,1
11/25/2024,65807,Springfield,1
11/25/2024,77035,Houston,1
11/25/2024,78701,Austin,1
11/25/2024,80016,Aurora,2
11/25/2024,89441,Spanish Springs,1
11/25/2024,90290,Topanga,1
11/25/2024,93536,Lancaster,1
11/25/2024,94582,San Ramon,1
11/25/2024,98407,Tacoma,1
11/23/2024,08880,South Bound Brook,1
11/23/2024,21401,Annapolis,1
11/23/2024,80210,Denver,1
11/23/2024,91001,Altadena,1
11/23/2024,94619,Oakland,1
11/23/2024,94928,Rohnert Park,1
11/22/2024,,,1
11/22/2024,02766,Norton,1
11/22/2024,07110,Nutley Township,1
11/22/2024,27587,Wake Forest,1
11/22/2024,30305,Atlanta,1
11/22/2024,33469,Jupiter,1
11/22/2024,37221,Nashville,1
11/22/2024,73013,Edmond,1
11/22/2024,91739,Rancho Cucamonga,1
11/22/2024,94551,Livermore,1
11/22/2024,95971,Quincy,1
11/22/2024,97408,Coburg,1
11/22/2024,98008,Bellevue,1
11/22/2024,98802,East Wenatchee,1
11/21/2024,,,1
11/21/2024,11791,Syosset,1
11/21/2024,18966,Southampton,1
11/21/2024,27539,Apex,1
11/21/2024,28787,Weaverville,1
11/21/2024,37027,Brentwood,1
11/21/2024,48183,Brownstown,1
11/21/2024,57103,Sioux Falls,1
11/21/2024,63021,Ballwin,1
11/21/2024,80210,Denver,1
11/21/2024,95030,Los Gatos,1
11/21/2024,98407,Tacoma,1
11/20/2024,03237,Gilmanton,1
11/20/2024,05361,Whitingham,1
11/20/2024,07087,Union City,1
11/20/2024,10044,New York,1
11/20/2024,11201,Brooklyn,1
11/20/2024,11218,Brooklyn,1
11/20/2024,21113,Odenton,1
11/20/2024,30062,Marietta,1
11/20/2024,30067,Marietta,1
11/20/2024,33027,Pembroke Pines,1
11/20/2024,33062,Pompano Beach,1
11/20/2024,44021,Burton,1
11/20/2024,46741,Grabill,1
11/20/2024,60502,Aurora,1
11/20/2024,60613,Chicago,1
11/20/2024,75009,Celina,1
11/20/2024,77396,Humble,1
11/20/2024,78739,Austin,1
11/20/2024,83651,Nampa,1
11/20/2024,90305,Inglewood,1
11/20/2024,97219,Portland,1
11/19/2024,11230,Brooklyn,1
11/19/2024,29681,Simpsonville,1
11/19/2024,30024,Suwanee,1
11/19/2024,39110,Madison,1
11/19/2024,41101,Ashland,1
11/19/2024,42103,Bowling Green,1
11/19/2024,48162,Monroe,1
11/19/2024,48188,Canton,1
11/19/2024,54952,Menasha,1
11/19/2024,81401,Montrose,1
11/19/2024,85249,Chandler,1
11/19/2024,89044,Henderson,1
11/19/2024,91941,La Mesa,1
11/19/2024,95076,Watsonville,1
11/19/2024,95219,Stockton,1
11/18/2024,01075,South Hadley,1
11/18/2024,10033,New York,1
11/18/2024,21224,Baltimore,1
11/18/2024,28269,Charlotte,1
11/18/2024,33990,Cape Coral,1
11/18/2024,49002,Portage,1
11/18/2024,98005,Bellevue,1
11/16/2024,10975,Southfields,1
11/16/2024,28262,Charlotte,1
11/16/2024,60640,Chicago,1
11/16/2024,61358,Rutland,1
11/15/2024,07083,Union,1
11/15/2024,07624,Closter,1
11/15/2024,10801,New Rochelle,1
11/15/2024,11238,Brooklyn,1
11/15/2024,12401,Kingston,1
11/15/2024,27410,Greensboro,1
11/15/2024,27587,Wake Forest,1
11/15/2024,31406,Savannah,1
11/15/2024,32081,Ponte Vedra Beach,1
11/15/2024,37215,Nashville,1
11/15/2024,45011,Liberty Township,1
11/15/2024,49718,Carp Lake,1
11/15/2024,55409,Minneapolis,1
11/15/2024,60526,La Grange Park,1
11/15/2024,63110,Saint Louis,1
11/15/2024,66202,Mission,1
11/15/2024,73162,Oklahoma City,1
11/15/2024,77018,Houston,1
11/15/2024,78155,Seguin,1
11/15/2024,80219,Denver,1
11/15/2024,85281,Tempe,1
11/15/2024,93555,Ridgecrest,1
11/15/2024,95014,Cupertino,1
11/15/2024,95060,Santa Cruz,1
11/15/2024,98005,Bellevue,1
11/14/2024,,,1
11/14/2024,01036,Hampden,1
11/14/2024,02816,Coventry,1
11/14/2024,02837,Little Compton,1
11/14/2024,04421,Castine,1
11/14/2024,11211,Brooklyn,1
11/14/2024,12020,Ballston Spa,1
11/14/2024,14572,Wayland,1
11/14/2024,27545,Knightdale,1
11/14/2024,75230,Dallas,1
11/14/2024,76205,Denton,1
11/14/2024,90049,Los Angeles,1
11/14/2024,94954,Petaluma,1
11/14/2024,95687,Vacaville,1
11/14/2024,96797,Waipahu,1
11/14/2024,98126,Seattle,1
11/14/2024,98199,Seattle,1
11/13/2024,02141,Cambridge,1
11/13/2024,02554,Nantucket,1
11/13/2024,04046,Kennebunkport,1
11/13/2024,14428,Churchville,1
11/13/2024,15217,Pittsburg,1
11/13/2024,22180,Vienna,1
11/13/2024,33981,Port Charlotte,1
11/13/2024,37221,Nashville,1
11/13/2024,41102,Ashland,1
11/13/2024,50023,Ankeny,1
11/13/2024,77057,Houston,1
11/13/2024,77384,Conroe,1
11/13/2024,80516,Erie,1
11/13/2024,80525,Fort Collins,1
11/13/2024,85296,Gilbert,1
11/13/2024,90712,Lakewood,1
11/13/2024,92591,Temecula,1
11/13/2024,92629,Dana Point,1
11/13/2024,93704,Fresno,1
11/12/2024,,,1
11/12/2024,01432,Ayer,1
11/12/2024,01730,Bedford,1
11/12/2024,03462,Spofford,1
11/12/2024,11233,Brooklyn,1
11/12/2024,11426,Queens,1
11/12/2024,19154,Philadelphia,1
11/12/2024,19475,Spring City,1
11/12/2024,20711,Lothian,1
11/12/2024,30024,Suwanee,1
11/12/2024,30076,Roswell,1
11/12/2024,32169,New Smyrna Beach,1
11/12/2024,32605,Gainsville,1
11/12/2024,37748,Harriman,1
11/12/2024,46033,Carmel,1
11/12/2024,72704,Fayetteville,1
11/12/2024,79901,El Paso,1
11/12/2024,83127,Star Valley Ranch,1
11/12/2024,84050,Morgan,1
11/12/2024,95765,Rocklin,1
11/12/2024,98802,East Wenatchee,1
11/11/2024,06877,Ridgefield,1
11/11/2024,08879,South Abboy,1
11/11/2024,20003,Washington,1
11/11/2024,20017,Washington,1
11/11/2024,21113,Odenton,1
11/11/2024,21401,Annapolis,1
11/11/2024,32828,Orlando,1
11/11/2024,33334,Oakland Park,1
11/11/2024,49420,Hart,1
11/11/2024,55405,Minneapolis,1
11/11/2024,77362,Pinehurst,1
11/11/2024,90405,Santa Monica,1
11/11/2024,90670,Santa Fe Springs,1
11/11/2024,91915,Chula Vista,1
11/11/2024,98249,Freeland,1
11/9/2024,01772,Southborough,1
11/9/2024,28012,Belmont,1
11/9/2024,37721,Corryton,1
11/9/2024,94550,Livermore,1
11/9/2024,94611,Piedmont,1
11/9/2024,95128,San Jose,1
11/8/2024,10011,New York,1
11/8/2024,19446,Lansdale,1
11/8/2024,28078,Huntersville,1
11/8/2024,30308,Atlanta,1
11/8/2024,33027,Pembroke Pines,1
11/8/2024,33324,Plantation,1
11/8/2024,33431,Boca Raton,1
11/8/2024,78727,Austin,1
11/8/2024,94901,San Rafael,1
11/8/2024,95032,Los Gatos,1
11/8/2024,98026,Edmonds,1
11/8/2024,98208,Everett,1
11/8/2024,98229,Bellingham,1
11/8/2024,98607,Camas,1
11/7/2024,,,1
11/7/2024,03801,Portsmouth,1
11/7/2024,06489,Southington,1
11/7/2024,10026,New York,1
11/7/2024,10030,New York,1
11/7/2024,10033,New York,1
11/7/2024,11693,Queens,1
11/7/2024,22182,Vienna,1
11/7/2024,27519,Cary,1
11/7/2024,27707,Durham,1
11/7/2024,33705,St. Petersburg,1
11/7/2024,60607,Chicago,1
11/7/2024,60616,Chicago,1
11/7/2024,75034,Frisco,1
11/7/2024,84058,Orem,1
11/7/2024,85086,Phoenix,1
11/7/2024,85204,mesa,1
11/7/2024,92024,Encinitas,1
11/7/2024,95602,Auburn,1
11/6/2024,01833,Georgetown,1
11/6/2024,02030,Dover,1
11/6/2024,02155,Medford,1
11/6/2024,06082,Enfield,1
11/6/2024,20011,Washington DC,1
11/6/2024,20105,Aldie,1
11/6/2024,32541,Destin,1
11/6/2024,33324,Davie,1
11/6/2024,43064,Plain City,1
11/6/2024,43082,Westerville,1
11/6/2024,49862,Munising,1
11/6/2024,77035,Houston,1
11/6/2024,83709,Boise,1
11/6/2024,89074,Henderson,1
11/5/2024,10003,New York,1
11/5/2024,12205,Colonie,1
11/5/2024,21044,Columbia,1
11/5/2024,22308,Alexandria,1
11/5/2024,30075,Roswell,1
11/5/2024,55812,Duluth,1
11/5/2024,60025,Glenview,1
11/5/2024,63376,St. Peters,1
11/5/2024,90027,Los Angeles,1
11/5/2024,92010,Carlsbad,1
11/5/2024,95018,Felton,1
11/5/2024,95448,Healdsburg,1
11/5/2024,95758,Elk Grove,1
11/5/2024,97068,West Linn,1
11/4/2024,01742,Marlborough,1
11/4/2024,06001,Avon,1
11/4/2024,07924,Bernardsville,1
11/4/2024,08558,Montgomery,1
11/4/2024,20735,Clinton,1
11/4/2024,30019,Dacula,1
11/4/2024,55129,Woodbury,1
11/4/2024,60108,Bloomingdale,1
11/4/2024,60630,Chicago,1
11/4/2024,75001,Addison,1
11/4/2024,80905,Colorado Springs,1
11/4/2024,94517,Clayton,1
11/4/2024,95820,Sacramento,1
11/4/2024,98146,Seattle,1
11/3/2024,07030,Hoboken,1
11/3/2024,94539,Fremont,1
11/2/2024,91356,Los Angeles,1
11/2/2024,98075,Told to Change at Log In,1
11/1/2024,02445,Brookline,1
11/1/2024,07032,Kearny,1
11/1/2024,24064,Blue Ridge,1
11/1/2024,27606,Raleigh,1
11/1/2024,33312,fort lauderdale,1
11/1/2024,76065,Midlothian,1
11/1/2024,78245,San Antonio,1
11/1/2024,79924,El Paso,1
11/1/2024,80013,Aurora,1
11/1/2024,94131,San Francisco,1
11/1/2024,94571,Rio Vista,1
10/31/2024,,,1
10/31/2024,02116,Boston,1
10/31/2024,08859,Sayreville,1
10/31/2024,10009,New York,1
10/31/2024,11215,Brooklyn,1
10/31/2024,19365,Parkesburg,1
10/31/2024,20871,Clarksburg,1
10/31/2024,32836,Orlando,1
10/31/2024,53095,West Bend,1
10/31/2024,60172,Roselle,1
10/31/2024,78744,Austin,1
10/31/2024,93012,Camarillo,1
10/31/2024,94709,Berkeley,1
10/31/2024,98122,Seattle,1
10/30/2024,08807,Bridgewater,1
10/30/2024,11375,Forest Hills,1
10/30/2024,15241,Pittsburgh,1
10/30/2024,18944,Perkasie,1
10/30/2024,20018,Washington,1
10/30/2024,20695,White Plains,1
10/30/2024,27510,Carrboro,1
10/30/2024,29609,Greenville,1
10/30/2024,53050,Mayville,1
10/30/2024,80004,Arvada,1
10/30/2024,80222,Denver,1
10/30/2024,92064,Poway,1
10/30/2024,92808,Anaheim,1
10/30/2024,94539,Fremont,1
10/29/2024,,,1
10/29/2024,02920,Cranston,1
10/29/2024,11210,Brooklyn,1
10/29/2024,14201,Buffalo,1
10/29/2024,21043,Ellicott City,1
10/29/2024,33131,Miami,1
10/29/2024,55352,Jordan,1
10/29/2024,80004,Arvada,1
10/29/2024,94568,Dublin,1
10/29/2024,95409,Santa Rosa,1
10/29/2024,95459,Manchester,1
10/28/2024,07302,Jersey City,1
10/28/2024,10010,New York,1
10/28/2024,10466,The Bronx,1
10/28/2024,14810,Bath,1
10/28/2024,20010,Washington DC,1
10/28/2024,22031,Fairfax,1
10/28/2024,23834,Colonial Heights,1
10/28/2024,30097,Duluth,1
10/28/2024,32204,Jacksonville,1
10/28/2024,43035,Lewis Center,1
10/28/2024,53072,Pewaukee,1
10/28/2024,59801,Missoula,1
10/28/2024,72634,Flippin,1
10/28/2024,78596,Weslaco,1
10/28/2024,78621,Elgin,1
10/28/2024,84414,North Ogden,1
10/28/2024,85305,Glendale,1
10/28/2024,90042,Los Angeles,1
10/28/2024,92009,Carlsbad,1
10/28/2024,92394,Victorville,1
10/28/2024,92782,Tustin,1
10/28/2024,94002,Belmont,1
10/28/2024,94619,Oakland,1
10/27/2024,92122,San Diego,1
10/26/2024,07311,Jersey City,1
10/26/2024,19072,Narberth,1
10/26/2024,22026,Dumfries,1
10/26/2024,81089,Walsenburg,1
10/26/2024,86004,Flagstaff,1
10/25/2024,07604,Hasbrouck Heights,1
10/25/2024,10005,New York,1
10/25/2024,11226,Brooklyn,1
10/25/2024,22834,Linville,1
10/25/2024,27707,Durham,1
10/25/2024,43614,Toledo,1
10/25/2024,48375,Novi,1
10/25/2024,60564,Naperville,1
10/25/2024,75074,Plano,1
10/25/2024,88011,Las Cruces,1
10/25/2024,90034,Los Angeles,1
10/25/2024,90066,Los Angeles,1
10/25/2024,94131,San Francisco,1
10/25/2024,98105,Seattle,1
10/24/2024,10024,NEW YORK,1
10/24/2024,19128,Philadelphia,1
10/24/2024,19801,Wilmington,1
10/24/2024,22407,Fredericksburg,1
10/24/2024,29492,Charleston,1
10/24/2024,32934,Melbourne,1
10/24/2024,33441,Deerfield Beach,1
10/24/2024,33905,Fort Myers,1
10/24/2024,47040,Rising Sun,1
10/24/2024,49315,Byron Center,1
10/24/2024,72207,Little Rock,1
10/24/2024,76227,Krugerville,1
10/24/2024,90046,Los Angeles,1
10/24/2024,90630,Cypress,1
10/24/2024,93230,Hanford,1
10/24/2024,94526,Danville,1
10/23/2024,06384,Voluntown,1
10/23/2024,11215,Brooklyn ,1
10/23/2024,11218,Brooklyn,1
10/23/2024,11434,Queens,1
10/23/2024,21043,Ellicott City,1
10/23/2024,21113,Odenton,1
10/23/2024,22314,Alexandria,1
10/23/2024,30044,Lawrenceville,1
10/23/2024,31401,Savannah,1
10/23/2024,37187,White Bluff,1
10/23/2024,60014,Village of Lakewood,1
10/23/2024,66104,Kansas City,1
10/23/2024,85205,Mesa,1
10/22/2024,02472,Watertown,1
10/22/2024,10028,New York,1
10/22/2024,11572,Oceanside,1
10/22/2024,20874,Germantown,1
10/22/2024,22306,Alexandria,1
10/22/2024,30269,Peachtree City,1
10/22/2024,32065,Orange Park,1
10/22/2024,33127,Miami,1
10/22/2024,44149,Strongsville,1
10/22/2024,71115,Shreveport,1
10/22/2024,77011,Houston,1
10/22/2024,80442,Fraser,1
10/22/2024,84025,Farmington,1
10/22/2024,90029,Los Angeles,1
10/22/2024,90603,Whittier,1
10/21/2024,03809,Alton,1
10/21/2024,14850,Ithaca,1
10/21/2024,18073,Pennsburg,1
10/21/2024,19406,King of Prussia,1
10/21/2024,27527,Clayton,1
10/21/2024,28209,Charlotte,1
10/21/2024,43016,Dublin,1
10/21/2024,46075,Whitestown,1
10/21/2024,46920,Cutler,1
10/21/2024,90027,Los Angeles,1
10/21/2024,95008,Campbell,1
10/21/2024,98115,Seattle,1
10/20/2024,11237,Brooklyn,1
10/20/2024,97055,Sandy,1
10/19/2024,10543,Mamaroneck,1
10/19/2024,55419,Minneapolis,1
10/19/2024,94901,San Rafael,1
10/18/2024,11377,Woodside,1
10/18/2024,15642,North Huntingdon,1
10/18/2024,20001,Washington,1
10/18/2024,20105,Aldie,1
10/18/2024,27302,Mebane,1
10/18/2024,30092,Peachtree Corners,1
10/18/2024,30135,Douglasville,1
10/18/2024,33076,Parkland,1
10/18/2024,67205,Wichita,1
10/18/2024,77005,Houston,1
10/18/2024,77095,Houston,1
10/18/2024,78015,Boerne,1
10/18/2024,90007,Los Angeles,1
10/18/2024,91104,Pasedena,1
10/18/2024,92131,San Diego,1
10/18/2024,92808,Anaheim,1
10/18/2024,95401,Santa Rosa,1
10/18/2024,97367,Lincoln City,1
10/18/2024,99645,Palmer,1
10/17/2024,01520,Holden,1
10/17/2024,10065,New York,1
10/17/2024,23168,Toano,1
10/17/2024,28078,Huntersville,1
10/17/2024,28460,Sneads Ferry,1
10/17/2024,55369,Maple Grove,1
10/17/2024,78240,San Antonio,1
10/17/2024,80013,Aurora,1
10/17/2024,83864,Sandpoint,1
10/17/2024,90061,Los Angeles,1
10/17/2024,90403,Santa Monica,1
10/17/2024,94025,Menlo Park,1
10/17/2024,94110,San Francisco,1
10/17/2024,94520,Concord,1
10/17/2024,98360,Orting,1
10/16/2024,08618,Trenton,1
10/16/2024,14072,Grand Island,1
10/16/2024,19146,Philadelphia,1
10/16/2024,22207,Arlington,1
10/16/2024,29486,Summerville,1
10/16/2024,30060,Marietta,1
10/16/2024,30076,Roswell,1
10/16/2024,33567,Plant City,1
10/16/2024,35803,Huntsville,1
10/16/2024,38125,Memphis,1
10/16/2024,48009,Birmingham,1
10/16/2024,48206,Detroit,1
10/16/2024,60448,Mokena,1
10/16/2024,64063,Lee's Summit,1
10/16/2024,77459,Missouri City,1
10/16/2024,78634,Hutto,1
10/16/2024,91011,La Canada,1
10/16/2024,91354,Santa Clarita,1
10/16/2024,92104,San Diego,1
10/16/2024,92407,San Bernardino,1
10/16/2024,94086,Sunnyvale,1
10/16/2024,97214,Portland,1
10/16/2024,98270,Marysville,1
10/15/2024,07603,Bogota,1
10/15/2024,10459,The Bronx,1
10/15/2024,20850,Rockville,2
10/15/2024,21042,Ellicott City,1
10/15/2024,32163,The Villages,1
10/15/2024,33823,Auburndale,1
10/15/2024,55401,Minneapolis,1
10/15/2024,55430,Minneapolis,1
10/15/2024,65336,Knob Noster,1
10/15/2024,80303,Boulder,1
10/15/2024,80550,Windsor,1
10/15/2024,83641,Melba,1
10/15/2024,89011,Henderson,1
10/15/2024,89027,Mesquite,1
10/15/2024,90035,Los Angeles,1
10/15/2024,91941,La Mesa,1
10/15/2024,94611,Oakland,1
10/15/2024,96817,Honolulu,1
10/15/2024,97123,Hillsboro,1
10/14/2024,,,1
10/14/2024,01801,Woburn,1
10/14/2024,07430,Mahwah,1
10/14/2024,19350,Landenberg,1
10/14/2024,20001,Washington,1
10/14/2024,22182,Vienna,1
10/14/2024,23236,Richmond,1
10/14/2024,48220,Ferndale,1
10/14/2024,60827,Calumet Park,1
10/14/2024,76065,Midlothian,1
10/14/2024,80927,Colorado Springs,1
10/14/2024,83714,Garden City,1
10/14/2024,94107,San Francisco,1
10/14/2024,98058,Renton,1
10/13/2024,11249,Brooklyn,1
10/13/2024,94303,Palo Alto,1
10/12/2024,19020,Bensalem,1
10/12/2024,89436,Sparks,1
10/12/2024,90232,Culver City,1
10/12/2024,92504,Riverside,1
10/11/2024,11201,Brooklyn,1
10/11/2024,11217,Brooklyn,1
10/11/2024,19147,Philadelphia,1
10/11/2024,24067,Callaway,1
10/11/2024,33139,Miami Beach,1
10/11/2024,37069,Franklin,1
10/11/2024,54701,Eau Claire,1
10/11/2024,55417,Minneapolis,1
10/11/2024,60035,Highland Park,1
10/11/2024,98466,University Place,1
10/11/2024,98597,Yelm,1
10/10/2024,02131,Boston,1
10/10/2024,37040,Clarksville,1
10/10/2024,37405,Chattanooga,1
10/10/2024,40059,Prospect,1
10/10/2024,55317,Chanhassen,1
10/10/2024,78537,Donna,1
10/10/2024,85388,Surprise,1
10/10/2024,90025,Los Angeles,1
10/10/2024,93065,Simi Valley,1
10/10/2024,95033,Los Gatos,1
10/9/2024,14782,Sinclairville,1
10/9/2024,28443,Hampstead,1
10/9/2024,35501,Jasper,1
10/9/2024,68502,Lincoln,1
10/9/2024,90731,Los Angeles,1
10/9/2024,97212,Portland,1
10/9/2024,97229,Portland,1
10/8/2024,01929,Essex,1
10/8/2024,04061,North Waterboro,1
10/8/2024,07430,Mahwah,1
10/8/2024,11210,Brooklyn,1
10/8/2024,11358,Flushing,1
10/8/2024,20176,Leesburg,1
10/8/2024,53146,New Berlin,1
10/8/2024,77357,New Caney,1
10/8/2024,78132,Brownsville,1
10/8/2024,78681,Round Rock,1
10/8/2024,80123,Littleton,1
10/8/2024,93927,Greenfield,1
10/8/2024,95032,Los Gatos,1
10/8/2024,95066,Scotts Valley,1
10/8/2024,98115,Seattle,1
10/7/2024,02184,Braintree,1
10/7/2024,06511,New Haven,1
10/7/2024,11201,Brooklyn,1
10/7/2024,43062,Pataskala,1
10/7/2024,77382,The Woodlands,1
10/7/2024,80543,Milliken,1
10/7/2024,85004,Phoenix,1
10/7/2024,92101,San Diego,1
10/7/2024,92128,San Diego,1
10/7/2024,94703,Berkeley,1
10/6/2024,98109,Seattle,1
10/5/2024,20769,Glenn Dale,1
10/5/2024,33449,Wellington,1
10/5/2024,60610,Chicago,1
10/5/2024,75072,McKinney,1
10/4/2024,07302,Jersey City,2
10/4/2024,11231,Brooklyn,1
10/4/2024,11565,Malverne,1
10/4/2024,21093,Lutherville,1
10/4/2024,21654,Oxford,1
10/4/2024,30306,Atlanta,1
10/4/2024,33510,Brandon,1
10/4/2024,46060,Noblesville,1
10/4/2024,77084,Houston,1
10/4/2024,80204,Denver,1
10/4/2024,80919,Colorado Springs,1
10/4/2024,90004,Los Angeles,1
10/4/2024,94555,Fremont,1
10/4/2024,94606,Oakland,1
10/4/2024,95128,San Jose,1
10/3/2024,11758,Massapequa,1
10/3/2024,11766,Mount Sinai,1
10/3/2024,12180,Troy,1
10/3/2024,15213,pittsburgh,1
10/3/2024,21211,Baltimore,1
10/3/2024,33609,Tampa,1
10/3/2024,45431,Beavercreek,1
10/3/2024,61342,Mendota,1
10/3/2024,75067,Lewisville,1
10/3/2024,75206,Dallas,1
10/3/2024,78660,Pflugerville,1
10/3/2024,80401,Golden,1
10/3/2024,85022,Phoenix,1
10/3/2024,90505,Torrance,1
10/3/2024,95008,Campbell,1
10/3/2024,98077,Woodinville,1
10/3/2024,98178,Seattle,1
10/2/2024,06830,Greenwich,1
10/2/2024,07002,Bayonne,1
10/2/2024,07656,Park Ridge,1
10/2/2024,10023,New York,1
10/2/2024,14221,Buffalo,1
10/2/2024,30009,Alpharetta,1
10/2/2024,43035,Lewis Center,1
10/2/2024,55340,Corcoran,1
10/2/2024,62254,Lebanon,1
10/2/2024,75019,Coppell,1
10/2/2024,78681,Round Rock,1
10/2/2024,83001,Jackson,1
10/2/2024,84604,Provo,1
10/2/2024,95630,Folsom,1
10/1/2024,02186,Milton,1
10/1/2024,28412,Wilmington ,1
10/1/2024,53207,Milwaukee,1
10/1/2024,66216,Shawnee,1
10/1/2024,77009,Houston,1
10/1/2024,91011,La Canada Flintridge,1
10/1/2024,92399,Yucaipa,1
10/1/2024,92673,San Clemente,1
10/1/2024,94109,San Francisco,1
10/1/2024,99016,Spokane Valley,1
9/30/2024,02864,Cumberland,1
9/30/2024,10708,Bronxville,1
9/30/2024,11427,Queens Village,1
9/30/2024,60601,Chicago,1
9/30/2024,78723,Austin,1
9/30/2024,80021,Westminster,1
9/30/2024,80125,Littleton,1
9/30/2024,80229,Thornton,1
9/30/2024,87109,Albuquerque,1
9/30/2024,92234,Cathedral City,1
9/30/2024,94030,Millbrae,1
9/30/2024,94121,San Francisco,1
9/30/2024,98034,Kirkland,1
9/29/2024,07030,Hoboken,1
9/29/2024,20015,Washington,1
9/29/2024,29708,Fort Mill,1
9/29/2024,32034,Fernandina Beach,1
