pair_index,num_pairs,experiment_response,experiment_spend,spend_response_ratio,budget,iroas,rmse,rmse_std,proportion_cost_in_experiment,rmse_cost_adjusted,rmse_cost_adjusted_std,cihw,std,bias,bias_std,trim_rate,trim_rate_std,trim_rate_cost,trim_rate_cost_std
71,34,639.0,2908.27764482494,4.551295218818373,20000.0,0,0.002616868576546155,0.00011785061630411608,0.014156927340282023,0.1848472139219176,0.00832459003789507,0.003306651045992489,0.0026200935894335757,0.000132042347793178,0.00018526859444318832,0.021029411764705883,0.0016200637632509515,0.06736102287501637,0.005046432884581888
72,33,602.0,2758.0427596007585,4.581466378074349,20000.0,0,0.0028013351916077885,0.00015752202768127852,0.013425613272700152,0.2086560319225094,0.0117329483936191,0.003299923486931945,0.0028083567174455194,-6.763178319383421e-06,0.00019858080788965197,0.020151515151515156,0.001826253591839708,0.057787150301707266,0.005337796312569293
73,32,552.0,2387.042045192569,4.324351531145958,20000.0,0,0.002565913672938474,0.00012508185775642533,0.011619654283050245,0.22082530258076688,0.01076467980109219,0.0031434300545384436,0.0025693341218561306,0.00012426800226554108,0.0001816793580698453,0.02625,0.00187238091784432,0.08265815021204873,0.005769312235177511
74,31,542.0,2270.793325728789,4.189655582525441,20000.0,0,0.0027286596707764266,0.00011893574169871395,0.011053778229992518,0.24685312243488655,0.010759736555597104,0.0031139150048732104,0.002727434857649128,-0.00020946885380838286,0.0001928587683088264,0.0264516129032258,0.0019371042009886286,0.07849420189061304,0.00587972380707812
75,30,530.0,2128.1316255285637,4.015342689676535,20000.0,0,0.0024715823443962385,0.00011969089064862165,0.010359328947418171,0.23858517833939666,0.011553923160095415,0.0031510075272038716,0.0024729509940874606,-0.0001543052140040555,0.0001748640417461257,0.021166666666666667,0.0018632401549264139,0.0675851080762296,0.005753790391761599
76,29,505.0,2052.3043009641196,4.063968912800237,20000.0,0,0.0024664185601368746,0.0001229091226890848,0.009990216346983685,0.246883398164,0.01230294904736416,0.003145221917826355,0.0024726077949489313,-3.907475492255161e-07,0.00017483977390231057,0.01948275862068966,0.0015571057451999187,0.0649820146134716,0.0054933382891788445
77,28,484.0,1845.3947874761145,3.8127991476779224,20000.0,0,0.0025173112991787546,0.0001377411818279895,0.008983021262403268,0.2802299165999399,0.015333502816527785,0.0031183788569294902,0.002515177849824752,-0.0002058328419014184,0.0001778499313501282,0.018035714285714283,0.001539932269859386,0.062025203087073724,0.005757549328842957
78,27,471.0,1798.3240831391956,3.8180978410598634,20000.0,0,0.0024643377031222874,0.0001088429625493783,0.008753890270615251,0.28151343310693405,0.01243366768198346,0.003092057127923441,0.0024642905230229085,-0.00017491761511870618,0.00017425165396432423,0.017037037037037038,0.0015497040599132754,0.05308980863810803,0.0054993136798732545
79,26,380.0,1506.0073211388174,3.9631771608916244,20000.0,0,0.001998196631869494,9.924325315625587e-05,0.007330949387598228,0.27256996689267077,0.013537571726268599,0.0025813851263544753,0.002002052487352861,-6.794621629930388e-05,0.00014156648900986025,0.03884615384615384,0.0011881262638756556,0.09288046855320121,0.004207299485615736
80,25,353.0,1381.10006165364,3.9124647638913315,20000.0,0,0.0019143620095996728,0.00010422264041322766,0.006722925253467854,0.284751345199353,0.015502573133542873,0.0026600307892443303,0.001918094862008493,-6.394875787249227e-05,0.00013562978838852806,0.037,0.001471675625173103,0.09491821768320435,0.004891900373655303
81,24,333.0,1277.439154122529,3.8361536159835707,20000.0,0,0.002046646443231932,0.00011029060530678462,0.006218324209424837,0.3291315110476101,0.017736387102432208,0.0026641626609169955,0.00204702501723428,-0.00013929034251098954,0.00014474652709448686,0.03708333333333333,0.0016121203927759301,0.09533077111835077,0.00511723199305342
82,23,317.0,1213.406079074525,3.8277794292571765,20000.0,0,0.0019713489044455666,9.587748740897729e-05,0.005906623711213296,0.33375224169149353,0.0162321983076323,0.0026860560305338077,0.00197602483918807,-3.264519560272578e-05,0.00013972605635829413,0.03608695652173912,0.0017190781935029205,0.08792294663375863,0.005208823219770713
83,22,289.0,1035.2637085789581,3.5822273653251147,20000.0,0,0.0017438092624155578,0.00011422620183516315,0.005039461458042951,0.34603087590489423,0.0226663509159017,0.002367639474721798,0.0017413296513171057,-0.00015428199474637434,0.00012313060047275317,0.05,0.0014410059657914576,0.09622527285397794,0.0032303384681552196
84,21,267.0,988.7320200986454,3.703116180144739,20000.0,0,0.001713098136081599,9.163364016910304e-05,0.004812954290129113,0.35593484434186123,0.01903895916008063,0.002200348937788267,0.001711391808657896,-0.0001431349388465696,0.00012101367531691086,0.05880952380952381,0.0018482123710907216,0.11663796216089323,0.004234419284440752
85,20,254.0,924.1426550004537,3.638356909450605,20000.0,0,0.0015463475012011943,7.426580175238495e-05,0.004498545880644162,0.3437438546208108,0.016508846130018923,0.002214411105603392,0.0015340715595305043,-0.00022266998553829617,0.0001084752402569442,0.061,0.001880874382358124,0.11851161357834349,0.0040756063976954545
86,19,237.0,882.3196283611431,3.7228676302157937,20000.0,0,0.0014796205058796549,7.030008452398269e-05,0.004294959558568974,0.3445016153708897,0.01636804341585134,0.0020340389366168103,0.0014618764902201633,-0.0002507576182779593,0.0001033702779491867,0.04973684210526315,0.0008505838055782319,0.10840759591179477,0.003629526814743411
87,18,211.0,813.233711986418,3.8541882084664363,20000.0,0,0.0014979891264197765,6.768461495148166e-05,0.003958662816029919,0.3784078604406339,0.017097847959519196,0.002098133920090875,0.0014825889200698796,-0.00023852015949911594,0.00010483486790934522,0.04972222222222223,0.001207277547569659,0.10668080928347874,0.00387181144451626
88,17,198.0,745.6984499756261,3.7661537877556874,20000.0,0,0.0013153504557387357,6.794505089429446e-05,0.003629914355959408,0.36236404684844986,0.018718086497756,0.0022049479142006016,0.0013021275245012102,-0.00020757748384342718,9.20743202544458e-05,0.052941176470588235,0.0012509668323676516,0.11470679755777802,0.003757396107394656
89,16,197.0,743.7522122515085,3.775391940362987,20000.0,0,0.0015900850541873362,7.98385979831862e-05,0.0036204404509846623,0.4391965772437649,0.022052178198780276,0.0022343839008786798,0.00158718851764443,-0.00014764459340027634,0.00011223117638478006,0.055625,0.0013862604246043094,0.12191737568475414,0.004596353929549365
90,15,182.0,702.079227093543,3.8575781708436425,20000.0,0,0.0011792086844762027,5.532692388989086e-05,0.003417584501524761,0.34504155901634526,0.016188897118771067,0.001904906760568792,0.0011788407380864615,-8.840793629942976e-05,8.335662798398917e-05,0.06166666666666666,0.0012447544879788076,0.14561738667999474,0.005053355500202177
91,14,176.0,681.2332223043073,3.870643308547201,20000.0,0,0.0012947925422802091,5.911150506899566e-05,0.0033161102232138456,0.3904552186523361,0.017825554969553178,0.002055283133366545,0.0012910606060586311,-0.0001341060269732494,9.129177094668719e-05,0.06285714285714283,0.001645422323946382,0.14701722137613973,0.006341111028396094
92,13,161.0,584.5322213620851,3.630634915292454,20000.0,0,0.00136769182206664,5.932181417081361e-05,0.002845388644582041,0.4806696001514198,0.020848404763183902,0.0023428931800407973,0.0013681799579266794,-8.957736802382566e-05,9.674493261334802e-05,0.06576923076923076,0.0019199820477291013,0.16526437329566673,0.007161485238300538
93,12,160.0,581.502221942085,3.6343888871380314,20000.0,0,0.001495201235662175,7.166140512351018e-05,0.0028306391994228526,0.5282203524797635,0.025316333193619815,0.0023586368429880035,0.001491369855323216,-0.00015021188363687624,0.00010545577379562463,0.07041666666666666,0.0021378952349762666,0.17429299164066506,0.008008334827428984
94,11,155.0,564.4337520976529,3.6415080780493736,20000.0,0,0.0013643976631610014,7.42703025384346e-05,0.002747553223148409,0.4965864361300868,0.027031433608892423,0.0023840248967411364,0.001367629555953403,2.2856813721186965e-05,9.67060133165798e-05,0.07636363636363638,0.00236254674958706,0.16763806912732826,0.007478406785550712
95,10,119.0,357.6576673042329,3.005526616001957,20000.0,0,0.0015063261434097176,7.164638043003816e-05,0.0017410076433832255,0.8652036360291553,0.04115224921747662,0.002229044924528184,0.0015083188895060136,-7.326463840859324e-05,0.00010665425149614651,0.0875,0.0023444042219248145,0.2465724020908113,0.008476935836772122
0,105,19850.0,205431.41706673504,10.349189776661715,25000.0,0,0.0360930766698695,0.0017459439751968697,1.0,0.0360930766698695,0.0017459439751968697,0.03789629664349796,0.03604637981240379,0.0031409223812291715,0.002548863960257659,0.047190476190476185,0.0027748354384503305,0.4671100295865155,0.02241316181954273
1,104,15947.0,153343.81338077894,9.615840808978424,25000.0,0,0.02210542352078755,0.0010166344458425237,0.7464477224092979,0.029614161658150975,0.0013619633570066344,0.027920284556914227,0.021865014155951754,0.00360018044181354,0.001546089978041334,0.053125,0.002713602264629458,0.41868611815654605,0.01934492081073507
2,103,13175.0,123162.87465860158,9.34822578053902,25000.0,0,0.022883761746289026,0.0010721053356998187,0.5995328096217714,0.03816932347826928,0.0017882346361931054,0.023178348416317093,0.02289995940534222,0.0013712955911950515,0.001619271658441414,0.06378640776699028,0.0024298760506617366,0.48685069069570347,0.015595282131906703
3,102,12265.0,116913.40977534535,9.532279639245443,25000.0,0,0.019679987368231726,0.0008841122942087133,0.5691116356237063,0.034580188027018365,0.0015534953757179617,0.02147345918147118,0.01965026929100907,-0.0017605354357786145,0.0013894838667814283,0.06593137254901961,0.0022912663459591373,0.5112012187561473,0.01300159135409101
4,101,10378.0,109750.43130745213,10.575296907636552,25000.0,0,0.019186829276131284,0.0009212657481202137,0.5342436559827621,0.03591400489508174,0.0017244299259398957,0.019627957836972017,0.01923402528453929,0.0001908603372712945,0.0013600509708211245,0.062326732673267334,0.002491164802230664,0.4657107839149084,0.015204386459444491
5,100,9922.0,103377.13921169641,10.418981980618465,25000.0,0,0.01834833257336584,0.000904039157509975,0.5032197153082677,0.03646187145534595,0.0017965098147161606,0.0197496263627376,0.018284522927019226,0.0020022858056455246,0.0012929110152456195,0.06795,0.002457986163488212,0.5123506963004817,0.014961473616009557
6,99,8940.0,91676.71094041521,10.254665653290292,25000.0,0,0.017388807467307754,0.0007306310363705853,0.446264316575462,0.03896526525075046,0.0016372159037435334,0.01721176855231572,0.017373586081601913,0.001427704194481605,0.0012284980531828932,0.0592929292929293,0.002337094476851502,0.4441368194193985,0.014951271399026
7,98,8738.0,88463.05829270622,10.12394807652852,25000.0,0,0.015588639684379261,0.0008013800449420713,0.43062088338692966,0.03620038016217681,0.0018609874157496447,0.016767400663204594,0.015624796353908692,-0.00030347555715598497,0.0011048399456507678,0.06438775510204081,0.0020129234261826775,0.4825806323617552,0.011955974249038598
8,97,8112.0,80983.22602764142,9.983139303210233,25000.0,0,0.013777118345589761,0.0007250298901736545,0.3942105213699313,0.034948631755724165,0.001839194671045522,0.01503240950889486,0.013810320740027474,0.00019405092286594005,0.0009765371445634646,0.06396907216494846,0.0020699957175923044,0.45062328353491743,0.011429354795596456
