zip_code,zip_code_leading_zero,dma_code,dma_name,dma_name_facebook,dma_name_googleads
04040,04040,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04041,04041,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04042,04042,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04043,04043,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04046,04046,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04047,04047,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04048,04048,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04049,04049,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04050,04050,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04051,04051,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04054,04054,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04055,04055,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04056,04056,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04057,04057,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04061,04061,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04062,04062,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04063,04063,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04064,04064,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04066,04066,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04068,04068,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04069,04069,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04070,04070,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04071,04071,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04072,04072,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04073,04073,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04074,04074,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04075,04075,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04076,04076,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04077,04077,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04078,04078,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04079,04079,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04082,04082,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04083,04083,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04084,04084,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04085,04085,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04086,04086,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04087,04087,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04088,04088,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04090,04090,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04091,04091,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04092,04092,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04093,04093,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04094,04094,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04095,04095,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04096,04096,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04097,04097,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04098,04098,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04101,04101,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04102,04102,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04103,04103,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04104,04104,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04105,04105,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04106,04106,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04107,04107,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04108,04108,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04109,04109,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04110,04110,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04112,04112,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04116,04116,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04122,04122,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04123,04123,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04124,04124,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04210,04210,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04211,04211,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04212,04212,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04216,04216,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04217,04217,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04219,04219,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04220,04220,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04221,04221,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04222,04222,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04223,04223,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04224,04224,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04225,04225,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04226,04226,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04227,04227,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04228,04228,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04230,04230,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04231,04231,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04234,04234,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04236,04236,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04237,04237,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04238,04238,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04239,04239,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04240,04240,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04241,04241,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04243,04243,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04250,04250,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04252,04252,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04253,04253,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04254,04254,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04255,04255,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04256,04256,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04257,04257,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04258,04258,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
04259,04259,500,Portland-Auburn,Portland-Auburn,Portland-Auburn ME
17568,17568,566,Harrisburg-Lncstr-Leb-York,Harrisburg-Lncstr-Leb-York,Harrisburg-Lancaster-Lebanon-York PA
17569,17569,566,Harrisburg-Lncstr-Leb-York,Harrisburg-Lncstr-Leb-York,Harrisburg-Lancaster-Lebanon-York PA
17570,17570,566,Harrisburg-Lncstr-Leb-York,Harrisburg-Lncstr-Leb-York,Harrisburg-Lancaster-Lebanon-York PA
17572,17572,566,Harrisburg-Lncstr-Leb-York,Harrisburg-Lncstr-Leb-York,Harrisburg-Lancaster-Lebanon-York PA
17573,17573,566,Harrisburg-Lncstr-Leb-York,Harrisburg-Lncstr-Leb-York,Harrisburg-Lancaster-Lebanon-York PA
17575,17575,566,Harrisburg-Lncstr-Leb-York,Harrisburg-Lncstr-Leb-York,Harrisburg-Lancaster-Lebanon-York PA
17576,17576,566,Harrisburg-Lncstr-Leb-York,Harrisburg-Lncstr-Leb-York,Harrisburg-Lancaster-Lebanon-York PA
17578,17578,566,Harrisburg-Lncstr-Leb-York,Harrisburg-Lncstr-Leb-York,Harrisburg-Lancaster-Lebanon-York PA
17579,17579,566,Harrisburg-Lncstr-Leb-York,Harrisburg-Lncstr-Leb-York,Harrisburg-Lancaster-Lebanon-York PA
17580,17580,566,Harrisburg-Lncstr-Leb-York,Harrisburg-Lncstr-Leb-York,Harrisburg-Lancaster-Lebanon-York PA
17581,17581,566,Harrisburg-Lncstr-Leb-York,Harrisburg-Lncstr-Leb-York,Harrisburg-Lancaster-Lebanon-York PA
17582,17582,566,Harrisburg-Lncstr-Leb-York,Harrisburg-Lncstr-Leb-York,Harrisburg-Lancaster-Lebanon-York PA
17583,17583,566,Harrisburg-Lncstr-Leb-York,Harrisburg-Lncstr-Leb-York,Harrisburg-Lancaster-Lebanon-York PA
17584,17584,566,Harrisburg-Lncstr-Leb-York,Harrisburg-Lncstr-Leb-York,Harrisburg-Lancaster-Lebanon-York PA
17585,17585,566,Harrisburg-Lncstr-Leb-York,Harrisburg-Lncstr-Leb-York,Harrisburg-Lancaster-Lebanon-York PA
17601,17601,566,Harrisburg-Lncstr-Leb-York,Harrisburg-Lncstr-Leb-York,Harrisburg-Lancaster-Lebanon-York PA
17602,17602,566,Harrisburg-Lncstr-Leb-York,Harrisburg-Lncstr-Leb-York,Harrisburg-Lancaster-Lebanon-York PA
17603,17603,566,Harrisburg-Lncstr-Leb-York,Harrisburg-Lncstr-Leb-York,Harrisburg-Lancaster-Lebanon-York PA
17604,17604,566,Harrisburg-Lncstr-Leb-York,Harrisburg-Lncstr-Leb-York,Harrisburg-Lancaster-Lebanon-York PA
17605,17605,566,Harrisburg-Lncstr-Leb-York,Harrisburg-Lncstr-Leb-York,Harrisburg-Lancaster-Lebanon-York PA
17606,17606,566,Harrisburg-Lncstr-Leb-York,Harrisburg-Lncstr-Leb-York,Harrisburg-Lancaster-Lebanon-York PA
17607,17607,566,Harrisburg-Lncstr-Leb-York,Harrisburg-Lncstr-Leb-York,Harrisburg-Lancaster-Lebanon-York PA
17608,17608,566,Harrisburg-Lncstr-Leb-York,Harrisburg-Lncstr-Leb-York,Harrisburg-Lancaster-Lebanon-York PA
17611,17611,566,Harrisburg-Lncstr-Leb-York,Harrisburg-Lncstr-Leb-York,Harrisburg-Lancaster-Lebanon-York PA
17699,17699,566,Harrisburg-Lncstr-Leb-York,Harrisburg-Lncstr-Leb-York,Harrisburg-Lancaster-Lebanon-York PA
17701,17701,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17702,17702,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17703,17703,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17705,17705,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17720,17720,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17721,17721,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17723,17723,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17724,17724,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17726,17726,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17727,17727,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17728,17728,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17730,17730,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17731,17731,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17735,17735,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17737,17737,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17738,17738,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17739,17739,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17740,17740,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17742,17742,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17744,17744,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17745,17745,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17747,17747,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17748,17748,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17749,17749,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17750,17750,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17751,17751,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17752,17752,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17754,17754,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17756,17756,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17758,17758,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17760,17760,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17762,17762,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17763,17763,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17764,17764,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17765,17765,565,Elmira (Corning),Elmira (Corning),Elmira (Corning) NY
17767,17767,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17768,17768,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17769,17769,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17771,17771,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17772,17772,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17773,17773,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17774,17774,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17776,17776,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17777,17777,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17778,17778,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17779,17779,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17801,17801,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17810,17810,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17812,17812,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17813,17813,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17814,17814,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17815,17815,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17820,17820,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17821,17821,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17822,17822,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17823,17823,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17824,17824,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17827,17827,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17829,17829,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17830,17830,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17831,17831,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17832,17832,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17833,17833,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17834,17834,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17835,17835,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17836,17836,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17837,17837,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17839,17839,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17840,17840,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17841,17841,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17842,17842,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17843,17843,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17844,17844,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17845,17845,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
17846,17846,577,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton-Hztn,Wilkes Barre-Scranton PA
28450,28450,550,Wilmington,Wilmington,Wilmington NC
28451,28451,550,Wilmington,Wilmington,Wilmington NC
28452,28452,550,Wilmington,Wilmington,Wilmington NC
28453,28453,545,Greenville-N.Bern-Washngtn,Greenville-N.Bern-Washngtn,Greenville-New Bern-Washington NC
28454,28454,550,Wilmington,Wilmington,Wilmington NC
28455,28455,550,Wilmington,Wilmington,Wilmington NC
28456,28456,550,Wilmington,Wilmington,Wilmington NC
28457,28457,550,Wilmington,Wilmington,Wilmington NC
28458,28458,545,Greenville-N.Bern-Washngtn,Greenville-N.Bern-Washngtn,Greenville-New Bern-Washington NC
28459,28459,550,Wilmington,Wilmington,Wilmington NC
28460,28460,545,Greenville-N.Bern-Washngtn,Greenville-N.Bern-Washngtn,Greenville-New Bern-Washington NC
28461,28461,550,Wilmington,Wilmington,Wilmington NC
28462,28462,550,Wilmington,Wilmington,Wilmington NC
28463,28463,550,Wilmington,Wilmington,Wilmington NC
28464,28464,545,Greenville-N.Bern-Washngtn,Greenville-N.Bern-Washngtn,Greenville-New Bern-Washington NC
28465,28465,550,Wilmington,Wilmington,Wilmington NC
28466,28466,545,Greenville-N.Bern-Washngtn,Greenville-N.Bern-Washngtn,Greenville-New Bern-Washington NC
28467,28467,550,Wilmington,Wilmington,Wilmington NC
28468,28468,550,Wilmington,Wilmington,Wilmington NC
28469,28469,550,Wilmington,Wilmington,Wilmington NC
28470,28470,550,Wilmington,Wilmington,Wilmington NC
28472,28472,550,Wilmington,Wilmington,Wilmington NC
28478,28478,550,Wilmington,Wilmington,Wilmington NC
28479,28479,550,Wilmington,Wilmington,Wilmington NC
28480,28480,550,Wilmington,Wilmington,Wilmington NC
28501,28501,545,Greenville-N.Bern-Washngtn,Greenville-N.Bern-Washngtn,Greenville-New Bern-Washington NC
28502,28502,545,Greenville-N.Bern-Washngtn,Greenville-N.Bern-Washngtn,Greenville-New Bern-Washington NC
28503,28503,545,Greenville-N.Bern-Washngtn,Greenville-N.Bern-Washngtn,Greenville-New Bern-Washington NC
28504,28504,545,Greenville-N.Bern-Washngtn,Greenville-N.Bern-Washngtn,Greenville-New Bern-Washington NC
28508,28508,545,Greenville-N.Bern-Washngtn,Greenville-N.Bern-Washngtn,Greenville-New Bern-Washington NC
28509,28509,545,Greenville-N.Bern-Washngtn,Greenville-N.Bern-Washngtn,Greenville-New Bern-Washington NC
28510,28510,545,Greenville-N.Bern-Washngtn,Greenville-N.Bern-Washngtn,Greenville-New Bern-Washington NC
28511,28511,545,Greenville-N.Bern-Washngtn,Greenville-N.Bern-Washngtn,Greenville-New Bern-Washington NC
28512,28512,545,Greenville-N.Bern-Washngtn,Greenville-N.Bern-Washngtn,Greenville-New Bern-Washington NC
28513,28513,545,Greenville-N.Bern-Washngtn,Greenville-N.Bern-Washngtn,Greenville-New Bern-Washington NC
28515,28515,545,Greenville-N.Bern-Washngtn,Greenville-N.Bern-Washngtn,Greenville-New Bern-Washington NC
28516,28516,545,Greenville-N.Bern-Washngtn,Greenville-N.Bern-Washngtn,Greenville-New Bern-Washington NC
28518,28518,545,Greenville-N.Bern-Washngtn,Greenville-N.Bern-Washngtn,Greenville-New Bern-Washington NC
28519,28519,545,Greenville-N.Bern-Washngtn,Greenville-N.Bern-Washngtn,Greenville-New Bern-Washington NC
28520,28520,545,Greenville-N.Bern-Washngtn,Greenville-N.Bern-Washngtn,Greenville-New Bern-Washington NC
28521,28521,545,Greenville-N.Bern-Washngtn,Greenville-N.Bern-Washngtn,Greenville-New Bern-Washington NC
28522,28522,545,Greenville-N.Bern-Washngtn,Greenville-N.Bern-Washngtn,Greenville-New Bern-Washington NC
28523,28523,545,Greenville-N.Bern-Washngtn,Greenville-N.Bern-Washngtn,Greenville-New Bern-Washington NC
28524,28524,545,Greenville-N.Bern-Washngtn,Greenville-N.Bern-Washngtn,Greenville-New Bern-Washington NC
28525,28525,545,Greenville-N.Bern-Washngtn,Greenville-N.Bern-Washngtn,Greenville-New Bern-Washington NC
28526,28526,545,Greenville-N.Bern-Washngtn,Greenville-N.Bern-Washngtn,Greenville-New Bern-Washington NC
28656,28656,518,Greensboro-H.Point-W.Salem,Greensboro-H.Point-W.Salem,Greensboro-High Point-Winston Salem NC
28657,28657,517,Charlotte,Charlotte,Charlotte NC
28658,28658,517,Charlotte,Charlotte,Charlotte NC
28659,28659,518,Greensboro-H.Point-W.Salem,Greensboro-H.Point-W.Salem,Greensboro-High Point-Winston Salem NC
28660,28660,517,Charlotte,Charlotte,Charlotte NC
28661,28661,517,Charlotte,Charlotte,Charlotte NC
28662,28662,517,Charlotte,Charlotte,Charlotte NC
28663,28663,518,Greensboro-H.Point-W.Salem,Greensboro-H.Point-W.Salem,Greensboro-High Point-Winston Salem NC
28664,28664,517,Charlotte,Charlotte,Charlotte NC
28665,28665,518,Greensboro-H.Point-W.Salem,Greensboro-H.Point-W.Salem,Greensboro-High Point-Winston Salem NC
28666,28666,517,Charlotte,Charlotte,Charlotte NC
28667,28667,517,Charlotte,Charlotte,Charlotte NC
28668,28668,518,Greensboro-H.Point-W.Salem,Greensboro-H.Point-W.Salem,Greensboro-High Point-Winston Salem NC
28669,28669,518,Greensboro-H.Point-W.Salem,Greensboro-H.Point-W.Salem,Greensboro-High Point-Winston Salem NC
28670,28670,518,Greensboro-H.Point-W.Salem,Greensboro-H.Point-W.Salem,Greensboro-High Point-Winston Salem NC
28671,28671,517,Charlotte,Charlotte,Charlotte NC
28672,28672,517,Charlotte,Charlotte,Charlotte NC
28673,28673,517,Charlotte,Charlotte,Charlotte NC
28674,28674,518,Greensboro-H.Point-W.Salem,Greensboro-H.Point-W.Salem,Greensboro-High Point-Winston Salem NC
28675,28675,518,Greensboro-H.Point-W.Salem,Greensboro-H.Point-W.Salem,Greensboro-High Point-Winston Salem NC
28676,28676,518,Greensboro-H.Point-W.Salem,Greensboro-H.Point-W.Salem,Greensboro-High Point-Winston Salem NC
28677,28677,517,Charlotte,Charlotte,Charlotte NC
28678,28678,517,Charlotte,Charlotte,Charlotte NC
28679,28679,517,Charlotte,Charlotte,Charlotte NC
28680,28680,517,Charlotte,Charlotte,Charlotte NC
28681,28681,517,Charlotte,Charlotte,Charlotte NC
28682,28682,517,Charlotte,Charlotte,Charlotte NC
28683,28683,518,Greensboro-H.Point-W.Salem,Greensboro-H.Point-W.Salem,Greensboro-High Point-Winston Salem NC
28684,28684,517,Charlotte,Charlotte,Charlotte NC
28685,28685,518,Greensboro-H.Point-W.Salem,Greensboro-H.Point-W.Salem,Greensboro-High Point-Winston Salem NC
28687,28687,517,Charlotte,Charlotte,Charlotte NC
28688,28688,517,Charlotte,Charlotte,Charlotte NC
28689,28689,517,Charlotte,Charlotte,Charlotte NC
28690,28690,517,Charlotte,Charlotte,Charlotte NC
28691,28691,517,Charlotte,Charlotte,Charlotte NC
28692,28692,517,Charlotte,Charlotte,Charlotte NC
28693,28693,517,Charlotte,Charlotte,Charlotte NC
28694,28694,517,Charlotte,Charlotte,Charlotte NC
28697,28697,518,Greensboro-H.Point-W.Salem,Greensboro-H.Point-W.Salem,Greensboro-High Point-Winston Salem NC
28698,28698,517,Charlotte,Charlotte,Charlotte NC
28699,28699,517,Charlotte,Charlotte,Charlotte NC
28701,28701,567,Greenvll-Spart-Ashevll-And,Greenvll-Spart-Ashevll-And,Greenville-Spartanburg-Asheville-Anderson
28702,28702,567,Greenvll-Spart-Ashevll-And,Greenvll-Spart-Ashevll-And,Greenville-Spartanburg-Asheville-Anderson
28704,28704,567,Greenvll-Spart-Ashevll-And,Greenvll-Spart-Ashevll-And,Greenville-Spartanburg-Asheville-Anderson
28705,28705,567,Greenvll-Spart-Ashevll-And,Greenvll-Spart-Ashevll-And,Greenville-Spartanburg-Asheville-Anderson
28707,28707,567,Greenvll-Spart-Ashevll-And,Greenvll-Spart-Ashevll-And,Greenville-Spartanburg-Asheville-Anderson
28708,28708,567,Greenvll-Spart-Ashevll-And,Greenvll-Spart-Ashevll-And,Greenville-Spartanburg-Asheville-Anderson
