Date,City,State,DMA,geo,sessions,fb_dma_cost,tiktok_state_cost,google_cost,city_dma_session_ratio,city_state_session_ratio,facebook_cost_city_normalized,tiktok_cost_city_normalized,total_cost,geo_id
2025-01-21,SARATOGA,CA,SAN FRANCISCO-OAK-SAN JOSE,SARATOGA,3,218.1034309,78.58,0.0,0.04285714285714286,0.018633540372670808,9.347289895714287,1.4642236024844721,10.811513498198758,2386
2025-01-22,FRANKLIN,TN,NASHVILLE,FRANKLIN,3,51.08830108,10.76,10.01,0.25,0.21428571428571427,12.77207527,2.3057142857142856,25.087789555714284,1335
2025-01-22,KANSAS CITY,MO,KANSAS CITY,KANSAS CITY,4,42.85857476,8.12,1.76,0.4444444444444444,0.2857142857142857,19.048255448888888,2.32,23.12825544888889,263
2025-01-22,KANSAS CITY,MO,KANSAS CITY,KANSAS CITY,4,42.85857476,8.12,5.26,0.4444444444444444,0.2857142857142857,19.048255448888888,2.32,26.628255448888886,263
2025-01-22,LAS VEGAS,NV,LAS VEGAS,LAS VEGAS,7,42.32859238,8.48,23.4,1.0,0.7,42.32859238,5.936,71.66459238000002,274
2025-01-22,ROCHESTER,NY,"ROCHESTER, NY",ROCHESTER,3,15.69947792,32.75,1.88,0.75,0.028037383177570093,11.77460844,0.9182242990654206,14.57283273906542,974
2025-01-22,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,26,229.652363,70.56,2.88,0.3132530120481928,0.15294117647058825,71.93929443373494,10.791529411764706,85.61082384549965,83
2025-01-22,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,26,229.652363,70.56,24.04,0.3132530120481928,0.15294117647058825,71.93929443373494,10.791529411764706,106.77082384549965,83
2025-01-23,FREMONT,CA,SAN FRANCISCO-OAK-SAN JOSE,FREMONT,3,195.4096829,62.47,5.93,0.022900763358778626,0.013574660633484163,4.475030906106871,0.8480090497737557,11.253039955880626,219
2025-01-23,FREMONT,CA,SAN FRANCISCO-OAK-SAN JOSE,FREMONT,3,195.4096829,62.47,3.06,0.022900763358778626,0.013574660633484163,4.475030906106871,0.8480090497737557,8.383039955880626,219
2025-01-23,LAS VEGAS,NV,LAS VEGAS,LAS VEGAS,20,28.83847741,6.94,22.51,1.0,1.0,28.83847741,6.94,58.28847741,274
2025-01-23,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,45,195.4096829,62.47,7.56,0.3435114503816794,0.20361990950226244,67.12546359160307,12.720135746606335,87.4055993382094,83
2025-01-23,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,45,195.4096829,62.47,30.33,0.3435114503816794,0.20361990950226244,67.12546359160307,12.720135746606335,110.1755993382094,83
2025-01-24,FREMONT,CA,SAN FRANCISCO-OAK-SAN JOSE,FREMONT,3,186.3501714,59.35,9.0,0.023255813953488372,0.014150943396226415,4.33372491627907,0.8398584905660378,14.173583406845108,219
2025-01-24,FREMONT,CA,SAN FRANCISCO-OAK-SAN JOSE,FREMONT,3,186.3501714,59.35,3.49,0.023255813953488372,0.014150943396226415,4.33372491627907,0.8398584905660378,8.663583406845108,219
2025-01-24,ISLIP,NY,NEW YORK,ISLIP,3,466.3803206,34.65,10.06,0.0375,0.045454545454545456,17.4892620225,1.575,29.1242620225,252
2025-01-24,KANSAS CITY,MO,KANSAS CITY,KANSAS CITY,1,39.96145904,10.47,6.14,1.0,0.3333333333333333,39.96145904,3.49,49.591459040000004,263
2025-01-24,LAS VEGAS,NV,LAS VEGAS,LAS VEGAS,6,33.12292064,7.11,49.94,1.0,0.8571428571428571,33.12292064,6.094285714285714,89.1572063542857,274
2025-01-24,PALO ALTO,CA,SAN FRANCISCO-OAK-SAN JOSE,PALO ALTO,1,186.3501714,59.35,2.36,0.007751937984496124,0.0047169811320754715,1.4445749720930232,0.2799528301886792,4.084527802281702,793
2025-01-24,PALO ALTO,CA,SAN FRANCISCO-OAK-SAN JOSE,PALO ALTO,1,186.3501714,59.35,1.2,0.007751937984496124,0.0047169811320754715,1.4445749720930232,0.2799528301886792,2.9245278022817027,793
2025-01-24,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,50,186.3501714,59.35,8.95,0.3875968992248062,0.2358490566037736,72.22874860465116,13.997641509433963,95.17639011408512,83
2025-01-24,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,50,186.3501714,59.35,26.6,0.3875968992248062,0.2358490566037736,72.22874860465116,13.997641509433963,112.82639011408513,83
2025-01-25,COLUMBIA,MO,COLUMBIA-JEFFERSON CITY,COLUMBIA,1,8.17975404,9.02,10.82,1.0,0.1111111111111111,8.17975404,1.0022222222222221,20.00197626222222,1572
2025-01-25,KANSAS CITY,MO,KANSAS CITY,KANSAS CITY,3,32.32902788,9.02,3.56,0.42857142857142855,0.3333333333333333,13.855297662857142,3.0066666666666664,20.42196432952381,263
2025-01-25,KANSAS CITY,MO,KANSAS CITY,KANSAS CITY,3,32.32902788,9.02,8.07,0.42857142857142855,0.3333333333333333,13.855297662857142,3.0066666666666664,24.931964329523808,263
2025-01-25,LAS VEGAS,NV,LAS VEGAS,LAS VEGAS,9,27.43917492,6.7,38.53,0.9,0.8181818181818182,24.695257428,5.481818181818182,68.70707560981819,274
2025-01-25,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,30,198.4840317,67.09,15.88,0.35714285714285715,0.15706806282722513,70.88715417857144,10.537696335078534,97.30485051364997,83
2025-01-25,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,30,198.4840317,67.09,37.5,0.35714285714285715,0.15706806282722513,70.88715417857144,10.537696335078534,118.92485051364997,83
2025-01-25,SAN MATEO,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN MATEO,1,198.4840317,67.09,1.75,0.011904761904761904,0.005235602094240838,2.362905139285714,0.35125654450261784,4.464161683788332,84
2025-01-26,FRANKLIN,TN,NASHVILLE,FRANKLIN,1,50.94631192,13.41,1.54,0.2,0.2,10.189262384000001,2.6820000000000004,14.411262384000002,1335
2025-01-26,FRANKLIN,TN,NASHVILLE,FRANKLIN,1,50.94631192,13.41,9.95,0.2,0.2,10.189262384000001,2.6820000000000004,22.821262384,1335
2025-01-26,KANSAS CITY,MO,KANSAS CITY,KANSAS CITY,3,30.53778932,9.87,2.36,0.42857142857142855,0.375,13.087623994285714,3.70125,19.148873994285715,263
2025-01-26,KANSAS CITY,MO,KANSAS CITY,KANSAS CITY,3,30.53778932,9.87,5.25,0.42857142857142855,0.375,13.087623994285714,3.70125,22.038873994285716,263
2025-01-26,LAS VEGAS,NV,LAS VEGAS,LAS VEGAS,3,36.25737527,7.23,36.16,1.0,1.0,36.25737527,7.23,79.64737527,274
2025-01-26,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,46,222.3839013,70.43,4.89,0.39655172413793105,0.21904761904761905,88.18671948103449,15.42752380952381,108.50424329055829,83
2025-01-26,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,46,222.3839013,70.43,29.8,0.39655172413793105,0.21904761904761905,88.18671948103449,15.42752380952381,133.4142432905583,83
2025-01-27,FRANKLIN,TN,NASHVILLE,FRANKLIN,1,43.14690622,11.98,9.57,0.1111111111111111,0.07142857142857142,4.794100691111111,0.8557142857142856,15.219814976825397,1335
2025-01-27,FREMONT,CA,SAN FRANCISCO-OAK-SAN JOSE,FREMONT,1,192.1362232,66.05,0.0,0.010416666666666666,0.0053475935828877,2.0014189916666663,0.35320855614973257,2.3546275478163987,219
2025-01-27,KANSAS CITY,MO,KANSAS CITY,KANSAS CITY,3,28.5579523,8.4,3.29,0.6,0.6,17.13477138,5.04,25.46477138,263
2025-01-27,PALO ALTO,CA,SAN FRANCISCO-OAK-SAN JOSE,PALO ALTO,1,192.1362232,66.05,0.0,0.010416666666666666,0.0053475935828877,2.0014189916666663,0.35320855614973257,2.3546275478163987,793
2025-01-27,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,29,192.1362232,66.05,3.51,0.3020833333333333,0.15508021390374332,58.04115075833332,10.243048128342247,71.79419888667557,83
2025-01-27,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,29,192.1362232,66.05,5.51,0.3020833333333333,0.15508021390374332,58.04115075833332,10.243048128342247,73.79419888667557,83
2025-01-27,SAN MATEO,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN MATEO,3,192.1362232,66.05,0.0,0.03125,0.016042780748663103,6.004256975,1.059625668449198,7.0638826434491975,84
2025-01-28,FREMONT,CA,SAN FRANCISCO-OAK-SAN JOSE,FREMONT,4,155.7600903,57.13,1.34,0.058823529411764705,0.0273972602739726,9.162358252941177,1.5652054794520547,12.067563732393232,219
2025-01-28,KANSAS CITY,MO,KANSAS CITY,KANSAS CITY,3,25.54837458,7.93,2.25,0.42857142857142855,0.6,10.949303391428572,4.758,17.95730339142857,263
2025-01-28,LAS VEGAS,NV,LAS VEGAS,LAS VEGAS,3,24.70842802,5.02,14.66,1.0,0.6,24.70842802,3.0119999999999996,42.38042802,274
2025-01-28,PALO ALTO,CA,SAN FRANCISCO-OAK-SAN JOSE,PALO ALTO,1,155.7600903,57.13,7.17,0.014705882352941176,0.00684931506849315,2.290589563235294,0.39130136986301367,9.851890933098307,793
2025-01-28,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,20,155.7600903,57.13,2.05,0.29411764705882354,0.136986301369863,45.81179126470588,7.826027397260274,55.687818661966155,83
2025-01-28,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,20,155.7600903,57.13,10.48,0.29411764705882354,0.136986301369863,45.81179126470588,7.826027397260274,64.11781866196615,83
2025-01-29,FREMONT,CA,SAN FRANCISCO-OAK-SAN JOSE,FREMONT,1,168.4938612,70.05,4.04,0.014084507042253521,0.006329113924050633,2.3731529746478874,0.4433544303797468,6.856507405027635,219
2025-01-29,FREMONT,CA,SAN FRANCISCO-OAK-SAN JOSE,FREMONT,1,168.4938612,70.05,3.1,0.014084507042253521,0.006329113924050633,2.3731529746478874,0.4433544303797468,5.916507405027635,219
2025-01-29,KANSAS CITY,MO,KANSAS CITY,KANSAS CITY,4,25.81905933,9.79,6.23,0.5,0.6666666666666666,12.909529665,6.5266666666666655,25.66619633166667,263
2025-01-29,LAS VEGAS,NV,LAS VEGAS,LAS VEGAS,6,27.93898209,7.24,25.61,0.20689655172413793,0.1935483870967742,5.7804790531034485,1.4012903225806452,32.79176937568409,274
2025-01-29,PALO ALTO,CA,SAN FRANCISCO-OAK-SAN JOSE,PALO ALTO,1,168.4938612,70.05,5.73,0.014084507042253521,0.006329113924050633,2.3731529746478874,0.4433544303797468,8.546507405027635,793
2025-01-29,SALEM,NH,BOSTON (MANCHESTER),SALEM,1,0.0,2.62,0.0,0.038461538461538464,0.5,0.0,1.31,1.31,3111
2025-01-29,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,22,168.4938612,70.05,8.67,0.30985915492957744,0.13924050632911392,52.209365442253514,9.75379746835443,70.63316291060795,83
2025-01-29,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,22,168.4938612,70.05,27.95,0.30985915492957744,0.13924050632911392,52.209365442253514,9.75379746835443,89.91316291060795,83
2025-01-30,FRANKLIN,TN,NASHVILLE,FRANKLIN,3,34.06766354,9.7,0.0,0.3333333333333333,0.3,11.355887846666665,2.9099999999999997,14.265887846666665,1335
2025-01-30,FREMONT,CA,SAN FRANCISCO-OAK-SAN JOSE,FREMONT,4,170.8082855,62.56,7.0,0.04,0.020942408376963352,6.832331420000001,1.3101570680628274,15.142488488062828,219
2025-01-30,FREMONT,CA,SAN FRANCISCO-OAK-SAN JOSE,FREMONT,4,170.8082855,62.56,1.36,0.04,0.020942408376963352,6.832331420000001,1.3101570680628274,9.502488488062827,219
2025-01-30,KANSAS CITY,MO,KANSAS CITY,KANSAS CITY,6,23.75837058,7.28,3.52,1.0,0.8571428571428571,23.75837058,6.24,33.51837058,263
2025-01-30,LAS VEGAS,NV,LAS VEGAS,LAS VEGAS,3,24.83829652,6.1,109.72,1.0,0.75,24.83829652,4.574999999999999,139.13329652,274
2025-01-30,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,33,170.8082855,62.56,5.43,0.33,0.17277486910994763,56.36673421500001,10.808795811518324,72.60553002651834,83
2025-01-30,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,33,170.8082855,62.56,15.45,0.33,0.17277486910994763,56.36673421500001,10.808795811518324,82.62553002651833,83
2025-01-30,SAN MATEO,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN MATEO,6,170.8082855,62.56,1.06,0.06,0.031413612565445025,10.24849713,1.9652356020942408,13.273732732094242,84
2025-01-31,FREMONT,CA,SAN FRANCISCO-OAK-SAN JOSE,FREMONT,4,171.6142999,63.81,1.68,0.038461538461538464,0.020202020202020204,6.6005499961538465,1.2890909090909093,9.569640905244755,219
2025-01-31,LAS VEGAS,NV,LAS VEGAS,LAS VEGAS,1,23.29651123,5.9,24.53,1.0,0.3333333333333333,23.29651123,1.9666666666666668,49.79317789666667,274
2025-01-31,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,35,171.6142999,63.81,9.11,0.33653846153846156,0.17676767676767677,57.75481246634615,11.279545454545454,78.14435792089161,83
2025-01-31,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,35,171.6142999,63.81,13.25,0.33653846153846156,0.17676767676767677,57.75481246634615,11.279545454545454,82.28435792089161,83
2025-01-31,SAN MATEO,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN MATEO,3,171.6142999,63.81,3.13,0.028846153846153848,0.015151515151515152,4.9504124971153844,0.9668181818181819,9.047230678933566,84
2025-01-31,SAN MATEO,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN MATEO,3,171.6142999,63.81,2.5,0.028846153846153848,0.015151515151515152,4.9504124971153844,0.9668181818181819,8.417230678933567,84
2025-02-01,FREMONT,CA,SAN FRANCISCO-OAK-SAN JOSE,FREMONT,4,215.8890328,112.91,1.74,0.045454545454545456,0.023529411764705882,9.813137854545454,2.656705882352941,14.209843736898396,219
2025-02-01,FREMONT,CA,SAN FRANCISCO-OAK-SAN JOSE,FREMONT,4,215.8890328,112.91,2.73,0.045454545454545456,0.023529411764705882,9.813137854545454,2.656705882352941,15.199843736898396,219
2025-02-01,KANSAS CITY,MO,KANSAS CITY,KANSAS CITY,4,26.78987997,12.55,3.62,0.8,0.8,21.431903976,10.040000000000001,35.091903976000005,263
2025-02-01,LAS VEGAS,NV,LAS VEGAS,LAS VEGAS,3,30.82986187,8.43,22.33,1.0,0.75,30.82986187,6.3225,59.48236187,274
2025-02-01,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,27,215.8890328,112.91,7.0,0.3068181818181818,0.1588235294117647,66.23868051818182,17.932764705882352,91.17144522406417,83
2025-02-01,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,27,215.8890328,112.91,41.06,0.3068181818181818,0.1588235294117647,66.23868051818182,17.932764705882352,125.23144522406417,83
2025-02-01,SAN MATEO,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN MATEO,3,215.8890328,112.91,0.0,0.03409090909090909,0.01764705882352941,7.35985339090909,1.9925294117647059,9.352382802673796,84
2025-02-02,FREMONT,CA,SAN FRANCISCO-OAK-SAN JOSE,FREMONT,9,235.1167723,129.99,5.55,0.06428571428571428,0.039647577092511016,15.114649647857142,5.153788546255507,25.81843819411265,219
2025-02-02,FREMONT,CA,SAN FRANCISCO-OAK-SAN JOSE,FREMONT,9,235.1167723,129.99,2.71,0.06428571428571428,0.039647577092511016,15.114649647857142,5.153788546255507,22.97843819411265,219
2025-02-02,KANSAS CITY,MO,KANSAS CITY,KANSAS CITY,7,30.93957526,14.63,4.25,0.7,0.875,21.657702682,12.801250000000001,38.708952682,263
2025-02-02,LAS VEGAS,NV,LAS VEGAS,LAS VEGAS,3,37.51948493,10.73,34.48,1.0,0.75,37.51948493,8.0475,80.04698493,274
2025-02-02,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,43,235.1167723,129.99,4.68,0.30714285714285716,0.1894273127753304,72.21443720642858,24.6236563876652,101.51809359409378,83
2025-02-02,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,43,235.1167723,129.99,26.23,0.30714285714285716,0.1894273127753304,72.21443720642858,24.6236563876652,123.0680935940938,83
2025-02-03,FREMONT,CA,SAN FRANCISCO-OAK-SAN JOSE,FREMONT,1,252.674518,163.69,3.86,0.011627906976744186,0.005988023952095809,2.9380757906976744,0.9801796407185629,7.7782554314162375,219
2025-02-03,LAS VEGAS,NV,LAS VEGAS,LAS VEGAS,7,39.70913847,12.38,36.18,1.0,0.7777777777777778,39.70913847,9.62888888888889,85.5180273588889,274
2025-02-03,PALO ALTO,CA,SAN FRANCISCO-OAK-SAN JOSE,PALO ALTO,1,252.674518,163.69,13.17,0.011627906976744186,0.005988023952095809,2.9380757906976744,0.9801796407185629,17.08825543141624,793
2025-02-03,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,30,252.674518,163.69,19.79,0.3488372093023256,0.17964071856287425,88.14227372093023,29.405389221556884,137.3376629424871,83
2025-02-03,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,30,252.674518,163.69,18.58,0.3488372093023256,0.17964071856287425,88.14227372093023,29.405389221556884,136.12766294248712,83
2025-02-03,SAN MATEO,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN MATEO,1,252.674518,163.69,8.87,0.011627906976744186,0.005988023952095809,2.9380757906976744,0.9801796407185629,12.788255431416236,84
2025-02-04,KANSAS CITY,MO,KANSAS CITY,KANSAS CITY,3,37.35884897,22.42,2.28,0.42857142857142855,0.375,16.01093527285714,8.4075,26.69843527285714,263
2025-02-04,KANSAS CITY,MO,KANSAS CITY,KANSAS CITY,3,37.35884897,22.42,2.49,0.42857142857142855,0.375,16.01093527285714,8.4075,26.90843527285714,263
2025-02-04,LAS VEGAS,NV,LAS VEGAS,LAS VEGAS,10,34.79892785,14.86,29.41,1.0,0.9090909090909091,34.79892785,13.509090909090908,77.71801875909091,274
2025-02-04,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,37,251.0922639,160.45,16.33,0.34579439252336447,0.1796116504854369,86.82629686261681,28.818689320388348,131.97498618300517,83
2025-02-04,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,37,251.0922639,160.45,20.96,0.34579439252336447,0.1796116504854369,86.82629686261681,28.818689320388348,136.60498618300517,83
2025-02-05,FRANKLIN,TN,NASHVILLE,FRANKLIN,1,41.53911962,18.88,5.67,0.16666666666666666,0.16666666666666666,6.923186603333333,3.1466666666666665,15.73985327,1335
2025-02-05,FREMONT,CA,SAN FRANCISCO-OAK-SAN JOSE,FREMONT,6,227.9851681,146.28,4.69,0.05714285714285714,0.027522935779816515,13.027723891428572,4.02605504587156,21.743778937300135,219
2025-02-05,FREMONT,CA,SAN FRANCISCO-OAK-SAN JOSE,FREMONT,6,227.9851681,146.28,8.52,0.05714285714285714,0.027522935779816515,13.027723891428572,4.02605504587156,25.573778937300133,219
2025-02-05,KANSAS CITY,MO,KANSAS CITY,KANSAS CITY,3,34.48926903,13.69,5.0,0.42857142857142855,0.42857142857142855,14.781115298571429,5.8671428571428565,25.648258155714284,263
2025-02-05,LAS VEGAS,NV,LAS VEGAS,LAS VEGAS,3,34.349272,10.84,24.4,1.0,0.6,34.349272,6.504,65.253272,274
2025-02-05,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,33,227.9851681,146.28,3.94,0.3142857142857143,0.15137614678899083,71.65248140285715,22.14330275229358,97.73578415515072,83
2025-02-05,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,33,227.9851681,146.28,17.76,0.3142857142857143,0.15137614678899083,71.65248140285715,22.14330275229358,111.55578415515073,83
2025-02-05,SAN MATEO,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN MATEO,3,227.9851681,146.28,1.41,0.02857142857142857,0.013761467889908258,6.513861945714286,2.01302752293578,9.936889468650065,84
2025-02-05,SAN MATEO,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN MATEO,3,227.9851681,146.28,3.11,0.02857142857142857,0.013761467889908258,6.513861945714286,2.01302752293578,11.636889468650065,84
2025-02-06,FREMONT,CA,SAN FRANCISCO-OAK-SAN JOSE,FREMONT,1,234.3113236,164.58,4.44,0.011494252873563218,0.006172839506172839,2.693233604597701,1.015925925925926,8.149159530523628,219
2025-02-06,FREMONT,CA,SAN FRANCISCO-OAK-SAN JOSE,FREMONT,1,234.3113236,164.58,4.41,0.011494252873563218,0.006172839506172839,2.693233604597701,1.015925925925926,8.119159530523627,219
2025-02-06,KANSAS CITY,MO,KANSAS CITY,KANSAS CITY,6,34.07019246,15.01,1.6,0.46153846153846156,0.4,15.724704212307694,6.0040000000000004,23.328704212307695,263
2025-02-06,KANSAS CITY,MO,KANSAS CITY,KANSAS CITY,6,34.07019246,15.01,4.37,0.46153846153846156,0.4,15.724704212307694,6.0040000000000004,26.098704212307695,263
2025-02-06,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,29,234.3113236,164.58,5.79,0.3333333333333333,0.17901234567901234,78.10377453333334,29.461851851851854,113.35562638518519,83
2025-02-06,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,29,234.3113236,164.58,6.83,0.3333333333333333,0.17901234567901234,78.10377453333334,29.461851851851854,114.39562638518518,83
2025-02-07,LAS VEGAS,NV,LAS VEGAS,LAS VEGAS,4,34.48773194,13.73,23.82,1.0,1.0,34.48773194,13.73,72.03773194,274
2025-02-07,PALO ALTO,CA,SAN FRANCISCO-OAK-SAN JOSE,PALO ALTO,4,249.0236232,141.14,2.96,0.039603960396039604,0.025157232704402517,9.86232171089109,3.550691823899371,16.37301353479046,793
2025-02-07,ROCHESTER,NY,"ROCHESTER, NY",ROCHESTER,3,11.78922469,85.88,1.25,1.0,0.03125,11.78922469,2.68375,15.72297469,974
2025-02-07,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,29,249.0236232,141.14,4.64,0.2871287128712871,0.18238993710691823,71.50183240396039,25.742515723270436,101.88434812723082,83
2025-02-07,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,29,249.0236232,141.14,22.7,0.2871287128712871,0.18238993710691823,71.50183240396039,25.742515723270436,119.94434812723082,83
2025-02-07,SAN MATEO,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN MATEO,1,249.0236232,141.14,1.51,0.009900990099009901,0.006289308176100629,2.4655804277227724,0.8876729559748427,4.863253383697615,84
2025-02-08,FREMONT,CA,SAN FRANCISCO-OAK-SAN JOSE,FREMONT,3,239.5363262,168.1,2.75,0.03260869565217391,0.022222222222222223,7.810967158695652,3.7355555555555555,14.296522714251207,219
2025-02-08,FREMONT,CA,SAN FRANCISCO-OAK-SAN JOSE,FREMONT,3,239.5363262,168.1,6.84,0.03260869565217391,0.022222222222222223,7.810967158695652,3.7355555555555555,18.386522714251207,219
2025-02-08,LAS VEGAS,NV,LAS VEGAS,LAS VEGAS,1,37.28942809,13.41,37.52,1.0,0.5,37.28942809,6.705,81.51442809000001,274
2025-02-08,PALO ALTO,CA,SAN FRANCISCO-OAK-SAN JOSE,PALO ALTO,3,239.5363262,168.1,4.54,0.03260869565217391,0.022222222222222223,7.810967158695652,3.7355555555555555,16.08652271425121,793
2025-02-08,PALO ALTO,CA,SAN FRANCISCO-OAK-SAN JOSE,PALO ALTO,3,239.5363262,168.1,14.14,0.03260869565217391,0.022222222222222223,7.810967158695652,3.7355555555555555,25.68652271425121,793
2025-02-08,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,26,239.5363262,168.1,11.51,0.2826086956521739,0.1925925925925926,67.69504870869565,32.37481481481481,111.57986352351047,83
2025-02-08,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,26,239.5363262,168.1,16.36,0.2826086956521739,0.1925925925925926,67.69504870869565,32.37481481481481,116.42986352351046,83
2025-02-09,FREMONT,CA,SAN FRANCISCO-OAK-SAN JOSE,FREMONT,1,242.0851412,127.25,2.76,0.016129032258064516,0.009174311926605505,3.9045990516129034,1.1674311926605505,7.8320302442734535,219
2025-02-09,FREMONT,CA,SAN FRANCISCO-OAK-SAN JOSE,FREMONT,1,242.0851412,127.25,4.81,0.016129032258064516,0.009174311926605505,3.9045990516129034,1.1674311926605505,9.882030244273455,219
2025-02-09,KANSAS CITY,MO,KANSAS CITY,KANSAS CITY,3,27.88828826,18.38,1.02,0.75,0.75,20.916216195,13.785,35.721216195,263
2025-02-09,LAS VEGAS,NV,LAS VEGAS,LAS VEGAS,1,31.52806486,12.1,2.9,1.0,0.5,31.52806486,6.05,40.478064859999996,274
2025-02-09,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,22,242.0851412,127.25,2.54,0.3548387096774194,0.2018348623853211,85.90117913548387,25.68348623853211,114.12466537401599,83
2025-02-09,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,22,242.0851412,127.25,33.79,0.3548387096774194,0.2018348623853211,85.90117913548387,25.68348623853211,145.374665374016,83
2025-02-10,FREMONT,CA,SAN FRANCISCO-OAK-SAN JOSE,FREMONT,1,262.0923668,153.99,5.49,0.014285714285714285,0.006578947368421052,3.744176668571428,1.0130921052631578,10.247268773834588,219
2025-02-10,KANSAS CITY,MO,KANSAS CITY,KANSAS CITY,3,32.00784656,16.21,1.3,0.42857142857142855,0.1875,13.717648525714283,3.039375,18.057023525714285,263
2025-02-10,KANSAS CITY,MO,KANSAS CITY,KANSAS CITY,3,32.00784656,16.21,4.8,0.42857142857142855,0.1875,13.717648525714283,3.039375,21.557023525714282,263
2025-02-10,LAS VEGAS,NV,LAS VEGAS,LAS VEGAS,6,33.57774094,8.98,34.22,1.0,0.46153846153846156,33.57774094,4.144615384615385,71.94235632461539,274
2025-02-10,PALO ALTO,CA,SAN FRANCISCO-OAK-SAN JOSE,PALO ALTO,1,262.0923668,153.99,3.81,0.014285714285714285,0.006578947368421052,3.744176668571428,1.0130921052631578,8.567268773834586,793
2025-02-10,PALO ALTO,CA,SAN FRANCISCO-OAK-SAN JOSE,PALO ALTO,1,262.0923668,153.99,7.58,0.014285714285714285,0.006578947368421052,3.744176668571428,1.0130921052631578,12.337268773834587,793
2025-02-10,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,16,262.0923668,153.99,10.44,0.22857142857142856,0.10526315789473684,59.90682669714285,16.209473684210526,86.55630038135337,83
2025-02-10,SAN JOSE,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN JOSE,16,262.0923668,153.99,20.4,0.22857142857142856,0.10526315789473684,59.90682669714285,16.209473684210526,96.51630038135336,83
2025-02-10,SAN MATEO,CA,SAN FRANCISCO-OAK-SAN JOSE,SAN MATEO,1,262.0923668,153.99,5.1,0.014285714285714285,0.006578947368421052,3.744176668571428,1.0130921052631578,9.857268773834587,84
