geo,State,geo_id
MCCOMB,MS,4052
MEAD,WA,4053
MEDINA,TN,4054
MENDENHALL,MS,4055
MILLER PLACE,NY,4056
MILTON,FL,4057
MINFORD,OH,4058
MOUNT MORRIS,NY,4059
NEWTON,NC,4060
OLD BRIDGE,NJ,4061
POLSON,MT,4062
PORTER,TX,4063
RANSON,WV,4064
REEDLEY,CA,4065
SAINT PETER,MN,4066
SANTEE,CA,4067
SEGUIN,TX,4068
SIDNEY,MT,4069
SOUTH GATE,CA,4070
SPARTA,TN,4071
WALKER,MN,4072
WARREN,NJ,4073
WAYNESBORO,PA,4074
WESTWOOD,MA,4075
WINFIELD,TN,4076
ALTADENA,,4077
CITY OF ORANGE,,4078
DELTA CHARTER TOWNSHIP,,4079
EGYPT LAKE-LETO,,4080
FERGUSON,,4081
ISLANDIA,,4082
LANSDOWNE,,4083
MCFARLAND,,4084
NEPTUNE TOWNSHIP,,4085
SECURITY-WIDEFIELD,,4086
SUNSET HILLS,,4087
VIENNA,,4088
AUBURNDALE,FL,4089
BAXTER SPRINGS,KS,4090
BERLIN HEIGHTS,OH,4091
BROOKVILLE,IN,4092
CANONSBURG,PA,4093
CARRINGTON,ND,4094
CHEYENNE,OK,4095
DEDHAM,MA,4096
DERIDDER,LA,4097
FAIR PLAY,SC,4098
FAIRVIEW,UT,4099
GAINESVILLE,GA,4100
GENEVA,FL,4101
HIGHLAND PARK,IL,4102
HORSE SHOE,NC,4103
KOKOMO,IN,4104
KYLE,TX,4105
LAUREL,MD,4106
LENORA,KS,4107
LINTON,IN,4108
MONTICELLO,KY,4109
NEW BRITAIN,CT,4110
NEW GLOUCESTER,ME,4111
OLDSMAR,FL,4112
STANFORD,KY,4113
TROUTDALE,OR,4114
WALDO,AR,4115
WESTBOROUGH,MA,4116
BARTON CREEK,,4117
BEALE AIR FORCE BASE,,4118
CHINCOTEAGUE,,4119
EAST YORK,,4120
UPPER SAINT CLAIR,,4121
WYNNEWOOD,,4122
BISHOP,CA,4123
CORDELE,GA,4124
FORNEY,TX,4125
FREDERICKTOWN,MO,4126
HUDSON,WI,4127
HUGHSON,CA,4128
JASPER,GA,4129
LAMBERTVILLE,NJ,4130
LEWISTON,ME,4131
LIBERTY HILL,TX,4132
MANCHESTER,IA,4133
MONTICELLO,AR,4134
MOUNT PROSPECT,IL,4135
NEWPORT,OR,4136
PALM CITY,FL,4137
REHOBOTH BEACH,DE,4138
TEMPLE,TX,4139
WALLINGFORD,VT,4140
WELDON,,4141
WEST FALLS CHURCH,,4142
BELLE FOURCHE,SD,4143
BREVARD,NC,4144
DAYTON,NV,4145
ELLENSBURG,WA,4146
FORKS,WA,4147
GREENCASTLE,IN,4148
HOWE,IN,4149
JOHNSON,NY,4150
JORDAN,MN,4151
PHILLIPSBURG,KS,4152
SOUTH BOSTON,VA,4153
VALLEY VIEW,TX,4154
BLAINE,,4155
MYERS CORNER,,4156
SOUTHAMPTON TOWNSHIP,,4157
THE BRONX,,4158
UNION CHARTER TOWNSHIP,,4159
UPPER ARLINGTON,,4160
ALAMO,CA,4161
ALEXANDRIA,LA,4162
DEKALB,IL,4163
EAST CHICAGO,IN,4164
HAINES CITY,FL,4165
HILO,HI,4166
LAYTON,UT,4167
MOLINE,IL,4168
MORRIS,IL,4169
NORTHBOROUGH,MA,4170
NYACK,NY,4171
OLEAN,NY,4172
SPANAWAY,WA,4173
SYRACUSE,KS,4174
TULLAHOMA,TN,4175
UMATILLA,FL,4176
UVALDE,TX,4177
WESTERN SPRINGS,IL,4178
LYNDON,,4179
ROUND LAKE BEACH,,4180
BROKEN BOW,NE,4181
CAMDEN,NJ,4182
CHESTER,PA,4183
CHINO,CA,4184
EAGLE CREEK,OR,4185
ELLSWORTH,ME,4186
LANDER,WY,4187
MONTICELLO,IL,4188
NEWBERG,OR,4189
NORTHFIELD,MN,4190
OSWEGO,IL,4191
PAPILLION,NE,4192
POPLAR BLUFF,MO,4193
RACINE,WI,4194
RIVERDALE,GA,4195
SANFORD,ME,4196
STORY CITY,IA,4197
THE DALLES,OR,4198
THOMASVILLE,GA,4199
WEST MILFORD,NJ,4200
WHARTON,TX,4201
WHITNEY,TX,4202
ASPEN HILL,,4203
COON RAPIDS,,4204
IDYLWOOD,,4205
LAKE SAINT LOUIS,,4206
SAINT ROBERT,,4207
ARTESIA,CA,4208
COMMERCE CITY,CO,4209
CONWAY,AR,4210
FLOODWOOD,MN,4211
FORT MORGAN,CO,4212
HARRISON,NJ,4213
HILLSBOROUGH,NH,4214
LEWISBURG,TN,4215
LOS ALTOS,CA,4216
LYONS,CO,4217
MACOMB,MI,4218
MARCO ISLAND,FL,4219
MONAHANS,TX,4220
MORGANFIELD,KY,4221
NORTH AURORA,IL,4222
OCONTO FALLS,WI,4223
OLIVE HILL,KY,4224
ORMOND BEACH,FL,4225
PALMERTON,PA,4226
PROSPECT,KY,4227
RARITAN,NJ,4228
REEDSPORT,OR,4229
SALEM,IN,4230
WARMINSTER,PA,4231
WEST CHESTER,PA,4232
WEST HURLEY,NY,4233
WEXFORD,PA,4234
WHITSETT,NC,4235
CROYDON,,4236
ENDICOTT,,4237
GREEN BROOK TOWNSHIP,,4238
HADDON HEIGHTS,,4239
LAKESIDE,,4240
LARGO,,4241
SIGNAL HILL,,4242
SOUTH ELGIN,,4243
ANNANDALE,VA,4244
BEREA,OH,4245
BIG PINE,CA,4246
COLVILLE,WA,4247
DEER PARK,TX,4248
EDWARDS,CO,4249
ELKTON,MD,4250
FLOWOOD,MS,4251
GALT,CA,4252
GOODRICH,MI,4253
GRAY,ME,4254
HURON,SD,4255
MANCHESTER,TN,4256
MARSHALL,MN,4257
MAUMELLE,AR,4258
MAYBROOK,NY,4259
MONROE,NC,4260
MOVILLE,IA,4261
NEW SALEM,ND,4262
OGLESBY,IL,4263
PINELLAS PARK,FL,4264
PORT ARTHUR,TX,4265
SANDSTON,VA,4266
WARWICK,RI,4267
WAYNESBORO,MS,4268
NORTH KENSINGTON,,4269
OXFORD,,4270
SAINT AUGUSTINE SHORES,,4271
ST. JOSEPH,,4272
BLOOMINGDALE,IL,4273
BRATTLEBORO,VT,4274
CALIFORNIA,MD,4275
CARLISLE,PA,4276
COLUMBIA FALLS,MT,4277
EDENTON,NC,4278
ENTIAT,WA,4279
FAYETTEVILLE,TN,4280
HOLLY RIDGE,NC,4281
JACKSON,WY,4282
NAGS HEAD,NC,4283
NORCO,CA,4284
NORRIS,TN,4285
PORT NECHES,TX,4286
SKIPPACK,PA,4287
SOUTHWEST HARBOR,ME,4288
TUNKHANNOCK,PA,4289
WELLESLEY,MA,4290
COLONIE,,4291
MAPLE VALLEY,,4292
YORK,,4293
ALTOONA,WI,4294
BELFAIR,WA,4295
BELGRADE,ME,4296
COVINGTON,WA,4297
DOYLESTOWN,PA,4298
DURAND,MI,4299
FAIRFAX,OK,4300
FLORIDA,NY,4301
HEATH,OH,4302
HOMER,AK,4303
LONDON,OH,4304
RIDGEWOOD,NJ,4305
SCOTTSVILLE,VA,4306
SIERRA MADRE,CA,4307
VAN BUREN,AR,4308
WAYCROSS,GA,4309
WEIRTON,WV,4310
FORT MEADE,,4311
LAKE WYLIE,,4312
LINDENHURST,,4313
OAK GROVE,,4314
PANTHERSVILLE,,4315
ROCKAWAY TOWNSHIP,,4316
WATERFORD,,4317
AURORA,OH,4318
COLCHESTER,CT,4319
EAST MEADOW,NY,4320
ESPANOLA,NM,4321
HANOVER,MA,4322
HAZLEHURST,GA,4323
MANLIUS,NY,4324
MASTIC BEACH,NY,4325
SOMERSET,PA,4326
WEST POINT,NE,4327
ZEBULON,NC,4328
BITHLO,,4329
CAROLINA FOREST,,4330
ATTICA,NY,4331
BOYNE CITY,MI,4332
CLOQUET,MN,4333
FORT DEFIANCE,AZ,4334
GREAT BARRINGTON,MA,4335
HOLLYWOOD,MD,4336
KULPSVILLE,PA,4337
MORTON,IL,4338
PAWLEYS ISLAND,SC,4339
PORTSMOUTH,RI,4340
RED LION,PA,4341
RHEEMS,PA,4342
SOUTH ORANGE,NJ,4343
SOUTHAMPTON,MA,4344
STANLEY,WI,4345
WEST HEMPSTEAD,NY,4346
WEST MEMPHIS,AR,4347
WINFIELD,IL,4348
ASHLAND,OR,4349
BLYTHE,CA,4350
CLINTON,IA,4351
EAST GREENBUSH,NY,4352
FRISCO,CO,4353
IVINS,UT,4354
MILLERSVILLE,PA,4355
MOLALLA,OR,4356
MONTAGUE,MI,4357
RIPLEY,MS,4358
TRINIDAD,CO,4359
WOONSOCKET,RI,4360
BRENTWOOD,,4361
FIVE CORNERS,,4362
LAUDERDALE LAKES,,4363
PORTOLA VALLEY,,4364
WAIKOLOA VILLAGE,,4365
WEST LITTLE RIVER,,4366
WEST SENECA,,4367
ARBUCKLE,CA,4368
BEDFORD,NH,4369
BOGALUSA,LA,4370
COPPERAS COVE,TX,4371
DEL MAR,CA,4372
DULUTH,MN,4373
FORT BRAGG,CA,4374
GLENWOOD,IL,4375
HARBOR BEACH,MI,4376
HARVEY,IL,4377
HOOKSETT,NH,4378
JEFFERSON,NC,4379
LA CROSSE,WI,4380
LYNWOOD,CA,4381
MAYWOOD,NJ,4382
MOORPARK,CA,4383
NEWPORT,ME,4384
PALMER,MA,4385
PRICE,UT,4386
ROCKDALE,TX,4387
STEPHENS CITY,VA,4388
STOWE,VT,4389
WICKENBURG,AZ,4390
WILDWOOD,MO,4391
WOODVILLE,OH,4392
GRANT-VALKARIA,,4393
POTOMAC FALLS,,4394
APACHE JUNCTION,AZ,4395
ASHLAND,KY,4396
BETHPAGE,NY,4397
CROWLEY,TX,4398
EAST PEORIA,IL,4399
FAIRVIEW,OR,4400
GODLEY,TX,4401
HINESVILLE,GA,4402
NEW LONDON,OH,4403
NEWTON,NJ,4404
OPELOUSAS,LA,4405
SPARTANBURG,SC,4406
SUMMERVILLE,SC,4407
TRENTON,OH,4408
WISCONSIN RAPIDS,WI,4409
JEFFERSON,,4410
LAWRENCE,,4411
MOUNT HOOD VILLAGE,,4412
NETHER PROVIDENCE TOWNSHIP,,4413
SCOTT TOWNSHIP,,4414
WITHAMSVILLE,,4415
ADDISON,TX,4416
BAY SHORE,NY,4417
BENTON,TN,4418
ELMWOOD PARK,NJ,4419
FAIRFIELD,NJ,4420
GUILFORD,CT,4421
HAMPSTEAD,NH,4422
HEBER SPRINGS,AR,4423
HUMBLE,TX,4424
LENOIR,NC,4425
LISBON,MD,4426
LUMBERTON,NJ,4427
MARION,AR,4428
NASHVILLE,AR,4429
ORD,NE,4430
PITTSFIELD,MA,4431
RANDOLPH,MA,4432
SUN CITY WEST,AZ,4433
TRENTON,GA,4434
WINDTHORST,TX,4435
BERLIN TOWNSHIP,,4436
DOCTOR PHILLIPS,,4437
GLOUCESTER TOWNSHIP,,4438
QUEENSBURY,,4439
TEWKSBURY,,4440
ALTUS,OK,4441
CARROLLTON,KY,4442
CLEARWATER,KS,4443
COVELO,CA,4444
EAGLE,WI,4445
ERIE,KS,4446
JACKSONVILLE,AR,4447
KULA,HI,4448
LACOMBE,LA,4449
NEW ALBANY,OH,4450
NEW CITY,NY,4451
OCEAN SHORES,WA,4452
OSBORNE,KS,4453
PLYMOUTH,WI,4454
PUNTA GORDA,FL,4455
ROCKFORD,IL,4456
SAINT FRANCISVILLE,LA,4457
SOLEDAD,CA,4458
VALHALLA,NY,4459
WHEATON,MN,4460
ABERDEEN TOWNSHIP,,4461
ATHERTON,,4462
CYPRESS GARDENS,,4463
MONTGOMERY,,4464
OTSEGO,,4465
SHENANDOAH,,4466
WEEHAWKEN,,4467
ATOKA,TN,4468
CLAYTON,NM,4469
DONNELLSON,IA,4470
FRANKLIN,PA,4471
NASHVILLE,NC,4472
NEW LONDON,MN,4473
PLYMOUTH,NC,4474
QUAKERTOWN,PA,4475
RODEO,CA,4476
ROGERSVILLE,TN,4477
TUALATIN,OR,4478
WEST LIBERTY,KY,4479
BLUE RIDGE,,4480
DANIA BEACH,,4481
FARRAGUT,,4482
HIGHLAND HEIGHTS,,4483
LAKELAND HIGHLANDS,,4484
MONTROSE,,4485
WEST SPRINGFIELD,,4486
BREWSTER,MA,4487
CEDAR GROVE,WI,4488
EAST ORANGE,NJ,4489
HAMPTON,GA,4490
HARKER HEIGHTS,TX,4491
HESSTON,KS,4492
LUMBERTON,NC,4493
OLIVE BRANCH,MS,4494
PLATTEKILL,NY,4495
QUEMADO,TX,4496
RINGGOLD,GA,4497
ROME,NY,4498
SUMNER,WA,4499
BAYPORT,NY,4500
BELLE GLADE,FL,4501
BRECKSVILLE,OH,4502
BYHALIA,MS,4503
FOX RIVER GROVE,IL,4504
GROVES,TX,4505
HALE CENTER,TX,4506
MENOMONIE,WI,4507
MESA,CO,4508
PALMETTO,FL,4509
ROMEOVILLE,IL,4510
SANIBEL,FL,4511
SEASIDE,OR,4512
TEMPLE,GA,4513
TERRYVILLE,,4514
BRANDON,MS,4515
BUTLER,AL,4516
CHADRON,NE,4517
CLATSKANIE,OR,4518
COPPELL,TX,4519
ESTACADA,OR,4520
GLENMOORE,PA,4521
HARRISBURG,PA,4522
INDIAN ROCKS BEACH,FL,4523
LEESBURG,GA,4524
LOS ALAMITOS,CA,4525
MONTICELLO,IA,4526
PERRYSBURG,OH,4527
PORTLAND,IN,4528
SALIDA,CO,4529
SHIOCTON,WI,4530
TARPON SPRINGS,FL,4531
CANDLER-MCAFEE,,4532
GENESEE CHARTER TOWNSHIP,,4533
JOHNSBURG,,4534
ROSELLE PARK,,4535
ALGONAC,MI,4536
BEDFORD,NY,4537
CLOVIS,NM,4538
HARVEST,AL,4539
JACKPOT,NV,4540
LINDSAY,OK,4541
LOWELL,IN,4542
MADISON,MS,4543
MCHENRY,IL,4544
NEW BERN,NC,4545
NORTH MANCHESTER,IN,4546
NORTHPORT,NY,4547
OXON HILL,MD,4548
SEMINOLE,FL,4549
SHARON,MA,4550
CAPE SAINT CLAIRE,,4551
LINDON,,4552
CASTLE ROCK,WA,4553
FOUNTAIN,CO,4554
MADISON,OH,4555
MADISON HEIGHTS,VA,4556
MATTESON,IL,4557
MONROE,GA,4558
MOUNT DORA,FL,4559
PALISADES PARK,NJ,4560
RAMONA,CA,4561
SALEM,UT,4562
SEBRING,FL,4563
SHERMAN,CT,4564
SKANEATELES,NY,4565
THIEF RIVER FALLS,MN,4566
TOWAOC,CO,4567
DES PERES,,4568
FAIR PLAIN,,4569
LOWELL CHARTER TOWNSHIP,,4570
NORTH STAR,,4571
SEABROOK,,4572
VILLAGE OF OAK CREEK,,4573
WEST HENRIETTA,,4574
WHITE PLAINS,,4575
WRIGHT,,4576
CAROLINA BEACH,NC,4577
CARROLLTON,OH,4578
CASSELTON,ND,4579
CLOUDCROFT,NM,4580
COOKEVILLE,TN,4581
FERRIDAY,LA,4582
HADDAM,CT,4583
HENRIETTA,NY,4584
KERHONKSON,NY,4585
NEPHI,UT,4586
NORTH OLMSTED,OH,4587
OCONOMOWOC,WI,4588
OGDEN,UT,4589
ROCHELLE,GA,4590
RUSSELLVILLE,AR,4591
SPUR,TX,4592
SUMMIT,NJ,4593
WARTBURG,TN,4594
WESTPORT,MA,4595
CLARENDON,,4596
MIDDLESEX,,4597
PATUXENT RIVER,,4598
TYRONE,,4599
CARTHAGE,MO,4600
CENTRALIA,IL,4601
CLAYTON,IN,4602
GRAHAM,WA,4603
GRANITE FALLS,NC,4604
LONG BEACH,MS,4605
MARBLE FALLS,TX,4606
MOUNT VERNON,OH,4607
PLATTEVILLE,WI,4608
RYE,NY,4609
LAFAYETTE HILL,,4610
MADISON,,4611
BLACKSBURG,VA,4612
CHESTER,VA,4613
GOUVERNEUR,NY,4614
GREENVILLE,TX,4615
GRIMES,IA,4616
LA PORTE,IN,4617
LAKE OSWEGO,OR,4618
RIO GRANDE CITY,TX,4619
APPLE VALLEY,,4620
BEACHWOOD,,4621
LAUREL,,4622
PECAN GROVE,,4623
ROSARYVILLE,,4624
SPOTSYLVANIA COURTHOUSE,,4625
ATWOOD,KS,4626
BELLMAWR,NJ,4627
CATHARPIN,VA,4628
ELLSWORTH,KS,4629
GLASSBORO,NJ,4630
LADSON,SC,4631
SELMA,AL,4632
SKOWHEGAN,ME,4633
TYRONE,PA,4634
EASTAMPTON TOWNSHIP,,4635
GLASGOW,,4636
LAKE ISABELLA,,4637
RICHMOND HEIGHTS,,4638
VAMO,,4639
ALBERTVILLE,MN,4640
ALBION,IL,4641
BARTLETT,NH,4642
CUMBERLAND,WI,4643
CYPRESS,CA,4644
ELIZABETHTOWN,PA,4645
GERMANTOWN,TN,4646
KEYSTONE,SD,4647
LINCOLN,NH,4648
MONTEREY,IN,4649
PINEDALE,WY,4650
WAIMEA,HI,4651
NORTHFIELD,,4652
WEKIWA SPRINGS,,4653
BIDDEFORD,ME,4654
CONWAY,SC,4655
CUYAHOGA FALLS,OH,4656
FLEMINGSBURG,KY,4657
FULTON,NY,4658
HAMILTON,NY,4659
HILLSDALE,MI,4660
MARION,NC,4661
NORTHFORD,CT,4662
PEMBROKE,GA,4663
ELMA CENTER,,4664
GODDARD,,4665
LAKELAND,,4666
TUCKAHOE,,4667
CALIFORNIA,MO,4668
COLONIAL BEACH,VA,4669
KAPAAU,HI,4670
KING GEORGE,VA,4671
NEW ALBANY,MS,4672
ONTARIO,NY,4673
PARLIER,CA,4674
SMITHTON,MO,4675
WYOMING,MN,4676
LAWRENCE TOWNSHIP,,4677
NORTH LAUDERDALE,,4678
PITTSGROVE,,4679
SOCASTEE,,4680
TAZEWELL,,4681
BONIFAY,FL,4682
CLEVELAND,TN,4683
EAST HAMPTON,NY,4684
ELVERSON,PA,4685
FORT SCOTT,KS,4686
LAWRENCEBURG,IN,4687
ROSEMOUNT,MN,4688
WAUTOMA,WI,4689
CONNEAUT LAKESHORE,,4690
DIAMONDHEAD,,4691
SOUTH PARK TOWNSHIP,,4692
TRAPPE,,4693
ARCADIA,WI,4694
BERWICK,PA,4695
ELKTON,VA,4696
LAKE CITY,FL,4697
LAWRENCEVILLE,VA,4698
LONGVIEW,TX,4699
MUSKOGEE,OK,4700
NIAGARA,WI,4701
PINE BLUFFS,WY,4702
WASHINGTON,IN,4703
JUNO BEACH,,4704
MANTORVILLE,,4705
PRINCETON,,4706
SAINT CLAIR,,4707
ACCORD,NY,4708
DENTON,TX,4709
LIVE OAK,FL,4710
MANCHESTER,KY,4711
SAINT CROIX FALLS,WI,4712
SIX LAKES,MI,4713
STOW,MA,4714
URBANA,OH,4715
WHITE CLOUD,MI,4716
GLASSMANOR,,4717
SHADY HILLS,,4718
DEWITT,MI,4719
HALEYVILLE,AL,4720
HAMPSHIRE,IL,4721
HONDO,TX,4722
LORIS,SC,4723
MANGO,FL,4724
NEW PHILADELPHIA,OH,4725
NORTH PALM BEACH,FL,4726
ORLAND,CA,4727
RIVERVIEW,MI,4728
ROCKFORD,MI,4729
TAKOMA PARK,MD,4730
UNIONDALE,NY,4731
WOLFFORTH,TX,4732
CORINTH,,4733
EAST RIVERDALE,,4734
FAIRWOOD,,4735
LUCAS VALLEY-MARINWOOD,,4736
MILFORD CHARTER TOWNSHIP,,4737
O'HARA TOWNSHIP,,4738
BENSON,AZ,4739
CHARLESTOWN,IN,4740
CORNELIUS,OR,4741
GILBERTS,IL,4742
HOPKINTON,MA,4743
LITTLE FALLS,NJ,4744
LIVE OAK,CA,4745
MONTAUK,NY,4746
MORAGA,CA,4747
NORTHVALE,NJ,4748
OAKLEY,CA,4749
PRINCEVILLE,IL,4750
RIVERHEAD,NY,4751
HOLLAND TOWNSHIP,,4752
WILLIAMSVILLE,,4753
BELEN,NM,4754
BOONVILLE,NY,4755
BUCKHANNON,WV,4756
CALIFORNIA CITY,CA,4757
CENTERVILLE,TN,4758
FORT CAMPBELL,KY,4759
HIGH POINT,NC,4760
LINCOLNVILLE,ME,4761
MAGNOLIA,AR,4762
RIVERVIEW,FL,4763
SANBORNTON,NH,4764
STOUGHTON,WI,4765
TURNER,ME,4766
WINTER PARK,CO,4767
BRYSON CITY,NC,4768
CAMERON,MO,4769
CHATHAM,MI,4770
CUSTER,SD,4771
GRANBURY,TX,4772
LAMAR,CO,4773
MORROW,OH,4774
OTTAWA,IL,4775
RITTMAN,OH,4776
WELLINGTON,CO,4777
BRISTOW,OK,4778
ENFIELD,CT,4779
FALL CITY,WA,4780
TALLADEGA,AL,4781
TWIN LAKES,WI,4782
WINFIELD,AL,4783
FREDON TOWNSHIP,,4784
LAKE IN THE HILLS,,4785
ROSE HILL,,4786
WYE MILLS,,4787
ACUSHNET,MA,4788
CARPINTERIA,CA,4789
CHATHAM,NY,4790
CLINTON,MD,4791
IVANHOE,CA,4792
LAKEMORE,OH,4793
MINDEN,NE,4794
PANGUITCH,UT,4795
ROCHELLE,IL,4796
SANDY,OR,4797
WASHINGTON COURT HOUSE,OH,4798
WESTBURY,NY,4799
DELMAR,,4800
VALPARAISO,,4801
BANNING,CA,4802
BELLAIRE,TX,4803
DEMING,NM,4804
LAFAYETTE,CA,4805
LELAND,NC,4806
MINDEN,LA,4807
PENN YAN,NY,4808
PURVIS,MS,4809
SACO,ME,4810
TULARE,CA,4811
UNION CITY,TN,4812
WEBSTER,TX,4813
WESTPORT,WA,4814
FORT BELVOIR,VA,4815
FREMONT,OH,4816
HURON,CA,4817
MOUNTAIN VIEW,WY,4818
NORTH ROYALTON,OH,4819
OAKWOOD,OH,4820
OJAI,CA,4821
SANTA MARIA,CA,4822
STILLWATER,NY,4823
VERNON HILLS,IL,4824
BELLVIEW,,4825
GARFIELD TOWNSHIP,,4826
ST. CHARLES,,4827
WEDGEFIELD,,4828
AYER,MA,4829
BROOMALL,PA,4830
CONNERSVILLE,IN,4831
JACKSBORO,TN,4832
LAKEWOOD,NY,4833
LITCHFIELD PARK,AZ,4834
MULESHOE,TX,4835
NORRIDGE,IL,4836
PLATTEVILLE,CO,4837
RED BAY,AL,4838
SEMINOLE,OK,4839
THAYER,MO,4840
COUNTRYSIDE,,4841
EVERETT,,4842
RIVER RIDGE,,4843
SHOREVIEW,,4844
SOUTH LAUREL,,4845
ZEELAND CHARTER TOWNSHIP,,4846
ATLANTIC BEACH,FL,4847
BARDSTOWN,KY,4848
BELLE HAVEN,VA,4849
CORALVILLE,IA,4850
ELLINGTON,CT,4851
GRETNA,LA,4852
KIMBERLING CITY,MO,4853
MALDEN,MO,4854
NORTH AUGUSTA,SC,4855
PELLA,IA,4856
PRAIRIE VILLAGE,KS,4857
RAVENSWOOD,WV,4858
ROCKINGHAM,NC,4859
TAHOLAH,WA,4860
LOGAN TOWNSHIP,,4861
MOUNT LEBANON,,4862
PATTERSON,,4863
ALDEN,NY,4864
BASALT,CO,4865
BEAUMONT,CA,4866
BETHEL,CT,4867
BIG LAKE,MN,4868
CHESTER,SC,4869
FLETCHER,NC,4870
FLORESVILLE,TX,4871
MAMMOTH LAKES,CA,4872
UNION CITY,GA,4873
D'IBERVILLE,,4874
EAST AMWELL TOWNSHIP,,4875
SCOTTDALE,,4876
VALLEY GREEN,,4877
APPOMATTOX,VA,4878
CLEVELAND,GA,4879
CUT OFF,LA,4880
EUSTIS,FL,4881
GULFPORT,MS,4882
SAWYER,MI,4883
SUN CITY,AZ,4884
TOPANGA,CA,4885
CHEVAL,,4886
COUNTRY KNOLLS,,4887
FIVE FORKS,,4888
HILLCREST HEIGHTS,,4889
AVON,CT,4890
AVONDALE ESTATES,GA,4891
DEALE,MD,4892
PLEASANT PRAIRIE,WI,4893
RUTHERFORD,,4894
BERNARDSVILLE,NJ,4895
CLEARFIELD,PA,4896
FRANKFORT,MI,4897
NORTH CHICAGO,IL,4898
OWINGS,MD,4899
PINE BLUFF,AR,4900
RANDOLPH,VT,4901
ROGERS,AR,4902
SOMERSET,KY,4903
GARFIELD HEIGHTS,,4904
BOONE,IA,4905
CHELSEA,AL,4906
DESOTO,TX,4907
DOVER,MA,4908
EAGLE,CO,4909
GARDEN CITY,NY,4910
GAUTIER,MS,4911
GRAND JUNCTION,CO,4912
GROTTOES,VA,4913
HOLLIS,NH,4914
MARYSVILLE,CA,4915
MEAD,CO,4916
SOUR LAKE,TX,4917
WEBSTER,NY,4918
WILLOW STREET,PA,4919
OLD ORCHARD BEACH,,4920
SAUTEE NACOOCHEE,,4921
ADELANTO,CA,4922
BROOKFIELD,IL,4923
ELLISVILLE,MS,4924
GLENBROOK,NV,4925
JAMESPORT,NY,4926
JEFFERSON,TX,4927
LODI,NJ,4928
MOCKSVILLE,NC,4929
OCEAN ISLE BEACH,NC,4930
SOLANA BEACH,CA,4931
SPRINGFIELD,TN,4932
TELLURIDE,CO,4933
EDINA,,4934
FALMOUTH,,4935
SHERRILL,,4936
SOUTH WEBER,,4937
BELMONT,MA,4938
CLAY CENTER,NE,4939
CLAYTON,OH,4940
EXETER,CA,4941
MACOMB,IL,4942
MONCKS CORNER,SC,4943
RIO RANCHO,NM,4944
SHELL KNOB,MO,4945
TAYLORS,SC,4946
BEE RIDGE,,4947
METTAWA,,4948
SHOREWOOD,,4949
BLUE RIDGE,GA,4950
CONLEY,GA,4951
FORT DAVIS,TX,4952
FORT PAYNE,AL,4953
KENDRICK,ID,4954
MASSILLON,OH,4955
MILLBRAE,CA,4956
MONTEREY PARK,CA,4957
NEWPORT,TN,4958
PALM HARBOR,FL,4959
PIERRE,SD,4960
SAYREVILLE,NJ,4961
WILLIAMSBURG,MA,4962
CHARLOTTE,MI,4963
EPHRAIM,UT,4964
KELSO,WA,4965
LANSDOWNE,PA,4966
MASSAPEQUA,NY,4967
PACIFIC,MO,4968
PLAISTOW,NH,4969
PULASKI,WI,4970
SHAMOKIN,PA,4971
SPRING VALLEY,IL,4972
SYOSSET,NY,4973
TRACY,CA,4974
WARSAW,MO,4975
ZANESVILLE,OH,4976
BLUFFDALE,,4977
BRIER,,4978
LAKE ARBOR,,4979
OPA-LOCKA,,4980
TRAVILAH,,4981
WINTER GARDENS,,4982
BLUEFIELD,WV,4983
GLOVERSVILLE,NY,4984
LIVINGSTON,LA,4985
MIDWAY,FL,4986
ROBERT,LA,4987
BAYSHORE,,4988
DEMOREST,,4989
ROSEDALE,,4990
ASHLAND,VA,4991
BENTON,AR,4992
DAYTON,TN,4993
GRAYSLAKE,IL,4994
LEHIGHTON,PA,4995
NEWPORT,KY,4996
OAKLEY,KS,4997
YOUNG HARRIS,GA,4998
ORCHARDS,,4999
ARVIN,CA,5000
BARTOW,FL,5001
BETTENDORF,IA,5002
BRILLION,WI,5003
CLARENDON,TX,5004
CORONADO,CA,5005
DULLES,VA,5006
EAST LYME,CT,5007
ELLSWORTH,IA,5008
EPHRATA,PA,5009
FESTUS,MO,5010
GILLETTE,WY,5011
GLOUCESTER,VA,5012
HEREFORD,TX,5013
IMPERIAL BEACH,CA,5014
KNOX,IN,5015
MARION,VA,5016
MISHICOT,WI,5017
NEOSHO,MO,5018
OAK FOREST,IL,5019
QUINCY,MA,5020
SAINT ALBANS,WV,5021
TAHOE VISTA,CA,5022
TEMPLETON,MA,5023
TILLAMOOK,OR,5024
VINTON,VA,5025
CELEBRATION,,5026
COOPERTOWN,,5027
EAST COBB,,5028
HAVERFORD,,5029
INNSBROOK,,5030
KENNEDY TOWNSHIP,,5031
LAKE MONTICELLO,,5032
MIAMI SHORES,,5033
MURRAYVILLE,,5034
NORTH AMITYVILLE,,5035
SAINT FLORIAN,,5036
SAUK VILLAGE,,5037
SOUTH RIDING,,5038
WELLS BRANCH,,5039
FATE,TX,5040
GENOA CITY,WI,5041
GIBSONVILLE,NC,5042
GRAND ISLE,VT,5043
HAMILTON,MT,5044
HAWTHORNE,NJ,5045
JOHNSON CITY,TX,5046
KINGMAN,AZ,5047
MCCORDSVILLE,IN,5048
MINNEAPOLIS,KS,5049
OBERLIN,OH,5050
