zip_code,dma_code,dma_name,city,state,state_name,geo_key_zip,geo_key_city,geo_key_dma,geo_key_state
73344,635,AUSTIN,,,,73344,,AUSTIN,
73401,657,SHERMAN-ADA,ARDMORE,OK,Oklahoma,73401,"ARDMORE, OK",SHERMAN-ADA,OK
73402,657,SHERMAN-ADA,ARDMORE,OK,Oklahoma,73402,"ARDMORE, OK",SHERMAN-ADA,OK
73403,657,SHERMAN-ADA,ARDMORE,OK,Oklahoma,73403,"ARDMORE, OK",SHERMAN-ADA,OK
73425,627,WICHITA FALLS & LAWTON,COUNTYLINE,OK,Oklahoma,73425,"COUNTYLINE, OK",WICHITA FALLS & LAWTON,OK
73430,657,SHERMAN-ADA,BURNEYVILLE,OK,Oklahoma,73430,"BURNEYVILLE, OK",SHERMAN-ADA,OK
73432,657,SHERMAN-ADA,COLEMAN,OK,Oklahoma,73432,"COLEMAN, OK",SHERMAN-ADA,OK
73433,650,OKLAHOMA CITY,ELMORE CITY,OK,Oklahoma,73433,"ELMORE CITY, OK",OKLAHOMA CITY,OK
73434,627,WICHITA FALLS & LAWTON,FOSTER,OK,Oklahoma,73434,"FOSTER, OK",WICHITA FALLS & LAWTON,OK
73435,657,SHERMAN-ADA,FOX,OK,Oklahoma,73435,"FOX, OK",SHERMAN-ADA,OK
73436,657,SHERMAN-ADA,GENE AUTRY,OK,Oklahoma,73436,"GENE AUTRY, OK",SHERMAN-ADA,OK
73437,657,SHERMAN-ADA,GRAHAM,OK,Oklahoma,73437,"GRAHAM, OK",SHERMAN-ADA,OK
73438,657,SHERMAN-ADA,HEALDTON,OK,Oklahoma,73438,"HEALDTON, OK",SHERMAN-ADA,OK
73439,657,SHERMAN-ADA,KINGSTON,OK,Oklahoma,73439,"KINGSTON, OK",SHERMAN-ADA,OK
73440,657,SHERMAN-ADA,LEBANON,OK,Oklahoma,73440,"LEBANON, OK",SHERMAN-ADA,OK
73441,657,SHERMAN-ADA,LEON,OK,Oklahoma,73441,"LEON, OK",SHERMAN-ADA,OK
73442,627,WICHITA FALLS & LAWTON,LOCO,OK,Oklahoma,73442,"LOCO, OK",WICHITA FALLS & LAWTON,OK
73443,657,SHERMAN-ADA,ARDMORE,OK,Oklahoma,73443,"ARDMORE, OK",SHERMAN-ADA,OK
73444,657,SHERMAN-ADA,HENNEPIN,OK,Oklahoma,73444,"HENNEPIN, OK",SHERMAN-ADA,OK
73446,657,SHERMAN-ADA,MADILL,OK,Oklahoma,73446,"MADILL, OK",SHERMAN-ADA,OK
73447,657,SHERMAN-ADA,MADILL,OK,Oklahoma,73447,"MADILL, OK",SHERMAN-ADA,OK
73448,657,SHERMAN-ADA,MARIETTA,OK,Oklahoma,73448,"MARIETTA, OK",SHERMAN-ADA,OK
73449,657,SHERMAN-ADA,MEAD,OK,Oklahoma,73449,"MEAD, OK",SHERMAN-ADA,OK
73450,657,SHERMAN-ADA,MILBURN,OK,Oklahoma,73450,"MILBURN, OK",SHERMAN-ADA,OK
73453,657,SHERMAN-ADA,OVERBROOK,OK,Oklahoma,73453,"OVERBROOK, OK",SHERMAN-ADA,OK
73455,657,SHERMAN-ADA,RAVIA,OK,Oklahoma,73455,"RAVIA, OK",SHERMAN-ADA,OK
85015,753,PHOENIX (PRESCOTT),PHOENIX,AZ,Arizona,85015,"PHOENIX, AZ",PHOENIX (PRESCOTT),AZ
85016,753,PHOENIX (PRESCOTT),PHOENIX,AZ,Arizona,85016,"PHOENIX, AZ",PHOENIX (PRESCOTT),AZ
85017,753,PHOENIX (PRESCOTT),PHOENIX,AZ,Arizona,85017,"PHOENIX, AZ",PHOENIX (PRESCOTT),AZ
85018,753,PHOENIX (PRESCOTT),PHOENIX,AZ,Arizona,85018,"PHOENIX, AZ",PHOENIX (PRESCOTT),AZ
85019,753,PHOENIX (PRESCOTT),PHOENIX,AZ,Arizona,85019,"PHOENIX, AZ",PHOENIX (PRESCOTT),AZ
85020,753,PHOENIX (PRESCOTT),PHOENIX,AZ,Arizona,85020,"PHOENIX, AZ",PHOENIX (PRESCOTT),AZ
85021,753,PHOENIX (PRESCOTT),PHOENIX,AZ,Arizona,85021,"PHOENIX, AZ",PHOENIX (PRESCOTT),AZ
85022,753,PHOENIX (PRESCOTT),PHOENIX,AZ,Arizona,85022,"PHOENIX, AZ",PHOENIX (PRESCOTT),AZ
85023,753,PHOENIX (PRESCOTT),PHOENIX,AZ,Arizona,85023,"PHOENIX, AZ",PHOENIX (PRESCOTT),AZ
85024,753,PHOENIX (PRESCOTT),PHOENIX,AZ,Arizona,85024,"PHOENIX, AZ",PHOENIX (PRESCOTT),AZ
85025,753,PHOENIX (PRESCOTT),,,,85025,,PHOENIX (PRESCOTT),
85026,753,PHOENIX (PRESCOTT),,,,85026,,PHOENIX (PRESCOTT),
85027,753,PHOENIX (PRESCOTT),PHOENIX,AZ,Arizona,85027,"PHOENIX, AZ",PHOENIX (PRESCOTT),AZ
85028,753,PHOENIX (PRESCOTT),PHOENIX,AZ,Arizona,85028,"PHOENIX, AZ",PHOENIX (PRESCOTT),AZ
85029,753,PHOENIX (PRESCOTT),PHOENIX,AZ,Arizona,85029,"PHOENIX, AZ",PHOENIX (PRESCOTT),AZ
85030,753,PHOENIX (PRESCOTT),PHOENIX,AZ,Arizona,85030,"PHOENIX, AZ",PHOENIX (PRESCOTT),AZ
85031,753,PHOENIX (PRESCOTT),PHOENIX,AZ,Arizona,85031,"PHOENIX, AZ",PHOENIX (PRESCOTT),AZ
85032,753,PHOENIX (PRESCOTT),PHOENIX,AZ,Arizona,85032,"PHOENIX, AZ",PHOENIX (PRESCOTT),AZ
85033,753,PHOENIX (PRESCOTT),PHOENIX,AZ,Arizona,85033,"PHOENIX, AZ",PHOENIX (PRESCOTT),AZ
85034,753,PHOENIX (PRESCOTT),PHOENIX,AZ,Arizona,85034,"PHOENIX, AZ",PHOENIX (PRESCOTT),AZ
85035,753,PHOENIX (PRESCOTT),PHOENIX,AZ,Arizona,85035,"PHOENIX, AZ",PHOENIX (PRESCOTT),AZ
85036,753,PHOENIX (PRESCOTT),PHOENIX,AZ,Arizona,85036,"PHOENIX, AZ",PHOENIX (PRESCOTT),AZ
85037,753,PHOENIX (PRESCOTT),PHOENIX,AZ,Arizona,85037,"PHOENIX, AZ",PHOENIX (PRESCOTT),AZ
85038,753,PHOENIX (PRESCOTT),PHOENIX,AZ,Arizona,85038,"PHOENIX, AZ",PHOENIX (PRESCOTT),AZ
85039,753,PHOENIX (PRESCOTT),,,,85039,,PHOENIX (PRESCOTT),
85040,753,PHOENIX (PRESCOTT),PHOENIX,AZ,Arizona,85040,"PHOENIX, AZ",PHOENIX (PRESCOTT),AZ
85041,753,PHOENIX (PRESCOTT),PHOENIX,AZ,Arizona,85041,"PHOENIX, AZ",PHOENIX (PRESCOTT),AZ
85042,753,PHOENIX (PRESCOTT),PHOENIX,AZ,Arizona,85042,"PHOENIX, AZ",PHOENIX (PRESCOTT),AZ
85043,753,PHOENIX (PRESCOTT),PHOENIX,AZ,Arizona,85043,"PHOENIX, AZ",PHOENIX (PRESCOTT),AZ
85044,753,PHOENIX (PRESCOTT),PHOENIX,AZ,Arizona,85044,"PHOENIX, AZ",PHOENIX (PRESCOTT),AZ
85045,753,PHOENIX (PRESCOTT),PHOENIX,AZ,Arizona,85045,"PHOENIX, AZ",PHOENIX (PRESCOTT),AZ
85046,753,PHOENIX (PRESCOTT),PHOENIX,AZ,Arizona,85046,"PHOENIX, AZ",PHOENIX (PRESCOTT),AZ
85048,753,PHOENIX (PRESCOTT),PHOENIX,AZ,Arizona,85048,"PHOENIX, AZ",PHOENIX (PRESCOTT),AZ
85050,753,PHOENIX (PRESCOTT),PHOENIX,AZ,Arizona,85050,"PHOENIX, AZ",PHOENIX (PRESCOTT),AZ
85051,753,PHOENIX (PRESCOTT),PHOENIX,AZ,Arizona,85051,"PHOENIX, AZ",PHOENIX (PRESCOTT),AZ
85053,753,PHOENIX (PRESCOTT),PHOENIX,AZ,Arizona,85053,"PHOENIX, AZ",PHOENIX (PRESCOTT),AZ
85054,753,PHOENIX (PRESCOTT),PHOENIX,AZ,Arizona,85054,"PHOENIX, AZ",PHOENIX (PRESCOTT),AZ
85055,753,PHOENIX (PRESCOTT),,,,85055,,PHOENIX (PRESCOTT),
03820,506,BOSTON (MANCHESTER),DOVER,NH,New Hampshire,03820,"DOVER, NH",BOSTON (MANCHESTER),NH
03821,506,BOSTON (MANCHESTER),DOVER,NH,New Hampshire,03821,"DOVER, NH",BOSTON (MANCHESTER),NH
03822,506,BOSTON (MANCHESTER),,,,03822,,BOSTON (MANCHESTER),
03823,506,BOSTON (MANCHESTER),DOVER,NH,New Hampshire,03823,"DOVER, NH",BOSTON (MANCHESTER),NH
03824,506,BOSTON (MANCHESTER),DURHAM,NH,New Hampshire,03824,"DURHAM, NH",BOSTON (MANCHESTER),NH
03825,506,BOSTON (MANCHESTER),BARRINGTON,NH,New Hampshire,03825,"BARRINGTON, NH",BOSTON (MANCHESTER),NH
03826,506,BOSTON (MANCHESTER),EAST HAMPSTEAD,NH,New Hampshire,03826,"EAST HAMPSTEAD, NH",BOSTON (MANCHESTER),NH
03827,506,BOSTON (MANCHESTER),EAST KINGSTON,NH,New Hampshire,03827,"EAST KINGSTON, NH",BOSTON (MANCHESTER),NH
03830,500,PORTLAND-AUBURN,EAST WAKEFIELD,NH,New Hampshire,03830,"EAST WAKEFIELD, NH",PORTLAND-AUBURN,NH
03832,500,PORTLAND-AUBURN,EATON CENTER,NH,New Hampshire,03832,"EATON CENTER, NH",PORTLAND-AUBURN,NH
03833,506,BOSTON (MANCHESTER),EXETER,NH,New Hampshire,03833,"EXETER, NH",BOSTON (MANCHESTER),NH
03835,506,BOSTON (MANCHESTER),FARMINGTON,NH,New Hampshire,03835,"FARMINGTON, NH",BOSTON (MANCHESTER),NH
03836,500,PORTLAND-AUBURN,FREEDOM,NH,New Hampshire,03836,"FREEDOM, NH",PORTLAND-AUBURN,NH
03837,506,BOSTON (MANCHESTER),ALTON,NH,New Hampshire,03837,"ALTON, NH",BOSTON (MANCHESTER),NH
03838,500,PORTLAND-AUBURN,GLEN,NH,New Hampshire,03838,"GLEN, NH",PORTLAND-AUBURN,NH
03839,506,BOSTON (MANCHESTER),ROCHESTER,NH,New Hampshire,03839,"ROCHESTER, NH",BOSTON (MANCHESTER),NH
03840,506,BOSTON (MANCHESTER),GREENLAND,NH,New Hampshire,03840,"GREENLAND, NH",BOSTON (MANCHESTER),NH
03841,506,BOSTON (MANCHESTER),HAMPSTEAD,NH,New Hampshire,03841,"HAMPSTEAD, NH",BOSTON (MANCHESTER),NH
03842,506,BOSTON (MANCHESTER),PORTSMOUTH,NH,New Hampshire,03842,"PORTSMOUTH, NH",BOSTON (MANCHESTER),NH
03843,506,BOSTON (MANCHESTER),HAMPTON,NH,New Hampshire,03843,"HAMPTON, NH",BOSTON (MANCHESTER),NH
03844,506,BOSTON (MANCHESTER),HAMPTON FALLS,NH,New Hampshire,03844,"HAMPTON FALLS, NH",BOSTON (MANCHESTER),NH
03845,500,PORTLAND-AUBURN,INTERVALE,NH,New Hampshire,03845,"INTERVALE, NH",PORTLAND-AUBURN,NH
03846,500,PORTLAND-AUBURN,JACKSON,NH,New Hampshire,03846,"JACKSON, NH",PORTLAND-AUBURN,NH
03847,500,PORTLAND-AUBURN,INTERVALE,NH,New Hampshire,03847,"INTERVALE, NH",PORTLAND-AUBURN,NH
03848,506,BOSTON (MANCHESTER),KINGSTON,NH,New Hampshire,03848,"KINGSTON, NH",BOSTON (MANCHESTER),NH
03849,500,PORTLAND-AUBURN,MADISON,NH,New Hampshire,03849,"MADISON, NH",PORTLAND-AUBURN,NH
03850,500,PORTLAND-AUBURN,MELVIN VILLAGE,NH,New Hampshire,03850,"MELVIN VILLAGE, NH",PORTLAND-AUBURN,NH
03851,506,BOSTON (MANCHESTER),MILTON,NH,New Hampshire,03851,"MILTON, NH",BOSTON (MANCHESTER),NH
03852,506,BOSTON (MANCHESTER),MILTON,NH,New Hampshire,03852,"MILTON, NH",BOSTON (MANCHESTER),NH
03853,500,PORTLAND-AUBURN,MIRROR LAKE,NH,New Hampshire,03853,"MIRROR LAKE, NH",PORTLAND-AUBURN,NH
03854,506,BOSTON (MANCHESTER),NEW CASTLE,NH,New Hampshire,03854,"NEW CASTLE, NH",BOSTON (MANCHESTER),NH
03855,506,BOSTON (MANCHESTER),NEW DURHAM,NH,New Hampshire,03855,"NEW DURHAM, NH",BOSTON (MANCHESTER),NH
03856,506,BOSTON (MANCHESTER),NEWFIELDS,NH,New Hampshire,03856,"NEWFIELDS, NH",BOSTON (MANCHESTER),NH
03857,506,BOSTON (MANCHESTER),NEWMARKET,NH,New Hampshire,03857,"NEWMARKET, NH",BOSTON (MANCHESTER),NH
03858,506,BOSTON (MANCHESTER),NEWTON,NH,New Hampshire,03858,"NEWTON, NH",BOSTON (MANCHESTER),NH
03859,506,BOSTON (MANCHESTER),NEWTON JUNCTION,NH,New Hampshire,03859,"NEWTON JUNCTION, NH",BOSTON (MANCHESTER),NH
03860,500,PORTLAND-AUBURN,CONWAY,NH,New Hampshire,03860,"CONWAY, NH",PORTLAND-AUBURN,NH
03861,506,BOSTON (MANCHESTER),DURHAM,NH,New Hampshire,03861,"DURHAM, NH",BOSTON (MANCHESTER),NH
03862,506,BOSTON (MANCHESTER),NORTH HAMPTON,NH,New Hampshire,03862,"NORTH HAMPTON, NH",BOSTON (MANCHESTER),NH
03864,500,PORTLAND-AUBURN,OSSIPEE,NH,New Hampshire,03864,"OSSIPEE, NH",PORTLAND-AUBURN,NH
03865,506,BOSTON (MANCHESTER),PLAISTOW,NH,New Hampshire,03865,"PLAISTOW, NH",BOSTON (MANCHESTER),NH
03866,506,BOSTON (MANCHESTER),ROCHESTER,NH,New Hampshire,03866,"ROCHESTER, NH",BOSTON (MANCHESTER),NH
03867,506,BOSTON (MANCHESTER),ROCHESTER,NH,New Hampshire,03867,"ROCHESTER, NH",BOSTON (MANCHESTER),NH
03868,506,BOSTON (MANCHESTER),ROCHESTER,NH,New Hampshire,03868,"ROCHESTER, NH",BOSTON (MANCHESTER),NH
03869,506,BOSTON (MANCHESTER),ROLLINSFORD,NH,New Hampshire,03869,"ROLLINSFORD, NH",BOSTON (MANCHESTER),NH
03870,506,BOSTON (MANCHESTER),PORTSMOUTH,NH,New Hampshire,03870,"PORTSMOUTH, NH",BOSTON (MANCHESTER),NH
03871,506,BOSTON (MANCHESTER),RYE BEACH,NH,New Hampshire,03871,"RYE BEACH, NH",BOSTON (MANCHESTER),NH
03872,500,PORTLAND-AUBURN,SANBORNVILLE,NH,New Hampshire,03872,"SANBORNVILLE, NH",PORTLAND-AUBURN,NH
03873,506,BOSTON (MANCHESTER),SANDOWN,NH,New Hampshire,03873,"SANDOWN, NH",BOSTON (MANCHESTER),NH
03874,506,BOSTON (MANCHESTER),PORTSMOUTH,NH,New Hampshire,03874,"PORTSMOUTH, NH",BOSTON (MANCHESTER),NH
03875,500,PORTLAND-AUBURN,SILVER LAKE,NH,New Hampshire,03875,"SILVER LAKE, NH",PORTLAND-AUBURN,NH
03878,506,BOSTON (MANCHESTER),SOMERSWORTH,NH,New Hampshire,03878,"SOMERSWORTH, NH",BOSTON (MANCHESTER),NH
03882,500,PORTLAND-AUBURN,EFFINGHAM,NH,New Hampshire,03882,"EFFINGHAM, NH",PORTLAND-AUBURN,NH
03883,500,PORTLAND-AUBURN,SOUTH TAMWORTH,NH,New Hampshire,03883,"SOUTH TAMWORTH, NH",PORTLAND-AUBURN,NH
03884,506,BOSTON (MANCHESTER),STRAFFORD,NH,New Hampshire,03884,"STRAFFORD, NH",BOSTON (MANCHESTER),NH
03885,506,BOSTON (MANCHESTER),PORTSMOUTH,NH,New Hampshire,03885,"PORTSMOUTH, NH",BOSTON (MANCHESTER),NH
03886,500,PORTLAND-AUBURN,TAMWORTH,NH,New Hampshire,03886,"TAMWORTH, NH",PORTLAND-AUBURN,NH
03887,500,PORTLAND-AUBURN,MILTON,NH,New Hampshire,03887,"MILTON, NH",PORTLAND-AUBURN,NH
03890,500,PORTLAND-AUBURN,WEST OSSIPEE,NH,New Hampshire,03890,"WEST OSSIPEE, NH",PORTLAND-AUBURN,NH
03894,500,PORTLAND-AUBURN,WOLFEBORO,NH,New Hampshire,03894,"WOLFEBORO, NH",PORTLAND-AUBURN,NH
03896,500,PORTLAND-AUBURN,WOLFEBORO FALLS,NH,New Hampshire,03896,"WOLFEBORO FALLS, NH",PORTLAND-AUBURN,NH
03897,500,PORTLAND-AUBURN,TAMWORTH,NH,New Hampshire,03897,"TAMWORTH, NH",PORTLAND-AUBURN,NH
03901,500,PORTLAND-AUBURN,BERWICK,ME,Maine,03901,"BERWICK, ME",PORTLAND-AUBURN,ME
03902,500,PORTLAND-AUBURN,CAPE NEDDICK,ME,Maine,03902,"CAPE NEDDICK, ME",PORTLAND-AUBURN,ME
03903,500,PORTLAND-AUBURN,ELIOT,ME,Maine,03903,"ELIOT, ME",PORTLAND-AUBURN,ME
03904,500,PORTLAND-AUBURN,KITTERY,ME,Maine,03904,"KITTERY, ME",PORTLAND-AUBURN,ME
03905,500,PORTLAND-AUBURN,KITTERY POINT,ME,Maine,03905,"KITTERY POINT, ME",PORTLAND-AUBURN,ME
03906,500,PORTLAND-AUBURN,NORTH BERWICK,ME,Maine,03906,"NORTH BERWICK, ME",PORTLAND-AUBURN,ME
03907,500,PORTLAND-AUBURN,OGUNQUIT,ME,Maine,03907,"OGUNQUIT, ME",PORTLAND-AUBURN,ME
03908,500,PORTLAND-AUBURN,SOUTH BERWICK,ME,Maine,03908,"SOUTH BERWICK, ME",PORTLAND-AUBURN,ME
03909,500,PORTLAND-AUBURN,PORTSMOUTH,NH,New Hampshire,03909,"PORTSMOUTH, NH",PORTLAND-AUBURN,NH
03910,500,PORTLAND-AUBURN,YORK BEACH,ME,Maine,03910,"YORK BEACH, ME",PORTLAND-AUBURN,ME
03911,500,PORTLAND-AUBURN,YORK HARBOR,ME,Maine,03911,"YORK HARBOR, ME",PORTLAND-AUBURN,ME
04001,500,PORTLAND-AUBURN,ACTON,ME,Maine,04001,"ACTON, ME",PORTLAND-AUBURN,ME
04002,500,PORTLAND-AUBURN,ALFRED,ME,Maine,04002,"ALFRED, ME",PORTLAND-AUBURN,ME
04003,500,PORTLAND-AUBURN,BAILEY ISLAND,ME,Maine,04003,"BAILEY ISLAND, ME",PORTLAND-AUBURN,ME
04004,500,PORTLAND-AUBURN,BAR MILLS,ME,Maine,04004,"BAR MILLS, ME",PORTLAND-AUBURN,ME
04005,500,PORTLAND-AUBURN,BIDDEFORD,ME,Maine,04005,"BIDDEFORD, ME",PORTLAND-AUBURN,ME
04006,500,PORTLAND-AUBURN,BIDDEFORD POOL,ME,Maine,04006,"BIDDEFORD POOL, ME",PORTLAND-AUBURN,ME
04007,500,PORTLAND-AUBURN,,,,04007,,PORTLAND-AUBURN,
04008,500,PORTLAND-AUBURN,BOWDOINHAM,ME,Maine,04008,"BOWDOINHAM, ME",PORTLAND-AUBURN,ME
04009,500,PORTLAND-AUBURN,BRIDGTON,ME,Maine,04009,"BRIDGTON, ME",PORTLAND-AUBURN,ME
04010,500,PORTLAND-AUBURN,BROWNFIELD,ME,Maine,04010,"BROWNFIELD, ME",PORTLAND-AUBURN,ME
04011,500,PORTLAND-AUBURN,BRUNSWICK,ME,Maine,04011,"BRUNSWICK, ME",PORTLAND-AUBURN,ME
04013,500,PORTLAND-AUBURN,,,,04013,,PORTLAND-AUBURN,
04014,500,PORTLAND-AUBURN,,,,04014,,PORTLAND-AUBURN,
04015,500,PORTLAND-AUBURN,CASCO,ME,Maine,04015,"CASCO, ME",PORTLAND-AUBURN,ME
04016,500,PORTLAND-AUBURN,CENTER LOVELL,ME,Maine,04016,"CENTER LOVELL, ME",PORTLAND-AUBURN,ME
04017,500,PORTLAND-AUBURN,CHEBEAGUE ISLAND,ME,Maine,04017,"CHEBEAGUE ISLAND, ME",PORTLAND-AUBURN,ME
04019,500,PORTLAND-AUBURN,CLIFF ISLAND,ME,Maine,04019,"CLIFF ISLAND, ME",PORTLAND-AUBURN,ME
04020,500,PORTLAND-AUBURN,CORNISH,ME,Maine,04020,"CORNISH, ME",PORTLAND-AUBURN,ME
04021,500,PORTLAND-AUBURN,CUMBERLAND CENTER,ME,Maine,04021,"CUMBERLAND CENTER, ME",PORTLAND-AUBURN,ME
04022,500,PORTLAND-AUBURN,DENMARK,ME,Maine,04022,"DENMARK, ME",PORTLAND-AUBURN,ME
04024,500,PORTLAND-AUBURN,EAST BALDWIN,ME,Maine,04024,"EAST BALDWIN, ME",PORTLAND-AUBURN,ME
04027,500,PORTLAND-AUBURN,LEBANON,ME,Maine,04027,"LEBANON, ME",PORTLAND-AUBURN,ME
04028,500,PORTLAND-AUBURN,EAST PARSONSFIELD,ME,Maine,04028,"EAST PARSONSFIELD, ME",PORTLAND-AUBURN,ME
04029,500,PORTLAND-AUBURN,SEBAGO,ME,Maine,04029,"SEBAGO, ME",PORTLAND-AUBURN,ME
04030,500,PORTLAND-AUBURN,WATERBORO,ME,Maine,04030,"WATERBORO, ME",PORTLAND-AUBURN,ME
04032,500,PORTLAND-AUBURN,FREEPORT,ME,Maine,04032,"FREEPORT, ME",PORTLAND-AUBURN,ME
04033,500,PORTLAND-AUBURN,,,,04033,,PORTLAND-AUBURN,
17315,566,HARRISBURG-LNCSTR-LEB-YORK,DOVER,PA,Pennsylvania,17315,"DOVER, PA",HARRISBURG-LNCSTR-LEB-YORK,PA
17316,566,HARRISBURG-LNCSTR-LEB-YORK,EAST BERLIN,PA,Pennsylvania,17316,"EAST BERLIN, PA",HARRISBURG-LNCSTR-LEB-YORK,PA
17317,566,HARRISBURG-LNCSTR-LEB-YORK,EAST PROSPECT,PA,Pennsylvania,17317,"EAST PROSPECT, PA",HARRISBURG-LNCSTR-LEB-YORK,PA
17318,566,HARRISBURG-LNCSTR-LEB-YORK,EMIGSVILLE,PA,Pennsylvania,17318,"EMIGSVILLE, PA",HARRISBURG-LNCSTR-LEB-YORK,PA
17319,566,HARRISBURG-LNCSTR-LEB-YORK,ETTERS,PA,Pennsylvania,17319,"ETTERS, PA",HARRISBURG-LNCSTR-LEB-YORK,PA
17320,566,HARRISBURG-LNCSTR-LEB-YORK,FAIRFIELD,PA,Pennsylvania,17320,"FAIRFIELD, PA",HARRISBURG-LNCSTR-LEB-YORK,PA
17321,566,HARRISBURG-LNCSTR-LEB-YORK,DELTA,PA,Pennsylvania,17321,"DELTA, PA",HARRISBURG-LNCSTR-LEB-YORK,PA
17322,566,HARRISBURG-LNCSTR-LEB-YORK,FELTON,PA,Pennsylvania,17322,"FELTON, PA",HARRISBURG-LNCSTR-LEB-YORK,PA
17323,566,HARRISBURG-LNCSTR-LEB-YORK,FRANKLINTOWN,PA,Pennsylvania,17323,"FRANKLINTOWN, PA",HARRISBURG-LNCSTR-LEB-YORK,PA
17324,566,HARRISBURG-LNCSTR-LEB-YORK,ASPERS,PA,Pennsylvania,17324,"ASPERS, PA",HARRISBURG-LNCSTR-LEB-YORK,PA
17325,566,HARRISBURG-LNCSTR-LEB-YORK,GETTYSBURG,PA,Pennsylvania,17325,"GETTYSBURG, PA",HARRISBURG-LNCSTR-LEB-YORK,PA
17326,566,HARRISBURG-LNCSTR-LEB-YORK,,,,17326,,HARRISBURG-LNCSTR-LEB-YORK,
17327,566,HARRISBURG-LNCSTR-LEB-YORK,GLEN ROCK,PA,Pennsylvania,17327,"GLEN ROCK, PA",HARRISBURG-LNCSTR-LEB-YORK,PA
17329,566,HARRISBURG-LNCSTR-LEB-YORK,GLEN ROCK,PA,Pennsylvania,17329,"GLEN ROCK, PA",HARRISBURG-LNCSTR-LEB-YORK,PA
17331,566,HARRISBURG-LNCSTR-LEB-YORK,HANOVER,PA,Pennsylvania,17331,"HANOVER, PA",HARRISBURG-LNCSTR-LEB-YORK,PA
17332,566,HARRISBURG-LNCSTR-LEB-YORK,,,,17332,,HARRISBURG-LNCSTR-LEB-YORK,
17333,566,HARRISBURG-LNCSTR-LEB-YORK,,,,17333,,HARRISBURG-LNCSTR-LEB-YORK,
17334,566,HARRISBURG-LNCSTR-LEB-YORK,,,,17334,,HARRISBURG-LNCSTR-LEB-YORK,
17337,566,HARRISBURG-LNCSTR-LEB-YORK,,,,17337,,HARRISBURG-LNCSTR-LEB-YORK,
17339,566,HARRISBURG-LNCSTR-LEB-YORK,LEWISBERRY,PA,Pennsylvania,17339,"LEWISBERRY, PA",HARRISBURG-LNCSTR-LEB-YORK,PA
17340,566,HARRISBURG-LNCSTR-LEB-YORK,LITTLESTOWN,PA,Pennsylvania,17340,"LITTLESTOWN, PA",HARRISBURG-LNCSTR-LEB-YORK,PA
17342,566,HARRISBURG-LNCSTR-LEB-YORK,LOGANVILLE,PA,Pennsylvania,17342,"LOGANVILLE, PA",HARRISBURG-LNCSTR-LEB-YORK,PA
17343,566,HARRISBURG-LNCSTR-LEB-YORK,MC KNIGHTSTOWN,PA,Pennsylvania,17343,"MC KNIGHTSTOWN, PA",HARRISBURG-LNCSTR-LEB-YORK,PA
17344,566,HARRISBURG-LNCSTR-LEB-YORK,MC SHERRYSTOWN,PA,Pennsylvania,17344,"MC SHERRYSTOWN, PA",HARRISBURG-LNCSTR-LEB-YORK,PA
17345,566,HARRISBURG-LNCSTR-LEB-YORK,MANCHESTER,PA,Pennsylvania,17345,"MANCHESTER, PA",HARRISBURG-LNCSTR-LEB-YORK,PA
17347,566,HARRISBURG-LNCSTR-LEB-YORK,MOUNT WOLF,PA,Pennsylvania,17347,"MOUNT WOLF, PA",HARRISBURG-LNCSTR-LEB-YORK,PA
17349,566,HARRISBURG-LNCSTR-LEB-YORK,NEW FREEDOM,PA,Pennsylvania,17349,"NEW FREEDOM, PA",HARRISBURG-LNCSTR-LEB-YORK,PA
17350,566,HARRISBURG-LNCSTR-LEB-YORK,NEW OXFORD,PA,Pennsylvania,17350,"NEW OXFORD, PA",HARRISBURG-LNCSTR-LEB-YORK,PA
17352,566,HARRISBURG-LNCSTR-LEB-YORK,NEW PARK,PA,Pennsylvania,17352,"NEW PARK, PA",HARRISBURG-LNCSTR-LEB-YORK,PA
17353,566,HARRISBURG-LNCSTR-LEB-YORK,FAIRFIELD,PA,Pennsylvania,17353,"FAIRFIELD, PA",HARRISBURG-LNCSTR-LEB-YORK,PA
17354,566,HARRISBURG-LNCSTR-LEB-YORK,,,,17354,,HARRISBURG-LNCSTR-LEB-YORK,
17355,566,HARRISBURG-LNCSTR-LEB-YORK,RAILROAD,PA,Pennsylvania,17355,"RAILROAD, PA",HARRISBURG-LNCSTR-LEB-YORK,PA
17356,566,HARRISBURG-LNCSTR-LEB-YORK,RED LION,PA,Pennsylvania,17356,"RED LION, PA",HARRISBURG-LNCSTR-LEB-YORK,PA
17358,566,HARRISBURG-LNCSTR-LEB-YORK,ROSSVILLE,PA,Pennsylvania,17358,"ROSSVILLE, PA",HARRISBURG-LNCSTR-LEB-YORK,PA
17360,566,HARRISBURG-LNCSTR-LEB-YORK,SEVEN VALLEYS,PA,Pennsylvania,17360,"SEVEN VALLEYS, PA",HARRISBURG-LNCSTR-LEB-YORK,PA
17361,566,HARRISBURG-LNCSTR-LEB-YORK,SHREWSBURY,PA,Pennsylvania,17361,"SHREWSBURY, PA",HARRISBURG-LNCSTR-LEB-YORK,PA
17362,566,HARRISBURG-LNCSTR-LEB-YORK,SPRING GROVE,PA,Pennsylvania,17362,"SPRING GROVE, PA",HARRISBURG-LNCSTR-LEB-YORK,PA
